Chr	BP	kimura_distance	species	norm_dist_center
X	12090001	23.63666667	nigoni	0.0112384
X	12100001	24.5025	nigoni	0.0116613
X	12110001	27.75	nigoni	0.0120842
X	12120001	24.312	nigoni	0.012507
X	12130001	24.534	nigoni	0.0129299
X	12140001	22.028	nigoni	0.0133528
X	12150001	30.86	nigoni	0.0137756
X	12160001	22.90923077	nigoni	0.0141985
X	12170001	22.26454545	nigoni	0.0146213
X	12180001	25.24625	nigoni	0.0150442
X	12190001	29.91941176	nigoni	0.0154671
X	12200001	29.805	nigoni	0.0158899
X	12210001	32.22714286	nigoni	0.0163128
X	12220001	22.61333333	nigoni	0.0167356
X	12230001	21.82611111	nigoni	0.0171585
X	12240001	16.4425	nigoni	0.0175814
X	12250001	18.612	nigoni	0.0180042
X	12260001	15.31588235	nigoni	0.0184271
X	12270001	29.89308824	nigoni	0.0188499
X	12280001	30.28058252	nigoni	0.0192728
X	12290001	28.884	nigoni	0.0196957
X	12300001	26.15428571	nigoni	0.0201185
X	12310001	28.70538462	nigoni	0.0205414
X	12320001	17.805	nigoni	0.0209642
X	12330001	18.54888889	nigoni	0.0213871
X	12340001	12.89384615	nigoni	0.02181
X	12350001	26.31307692	nigoni	0.0222328
X	12360001	26.52277778	nigoni	0.0226557
X	12380001	24.8375	nigoni	0.0235014
X	12390001	30.7016	nigoni	0.0239243
X	12400001	34.13607843	nigoni	0.0243471
X	12410001	33.15295455	nigoni	0.02477
X	12420001	21.07	nigoni	0.0251928
X	12430001	13.05090909	nigoni	0.0256157
X	12440001	17.934	nigoni	0.0260386
X	12450001	32.84	nigoni	0.0264614
X	12460001	18.004	nigoni	0.0268843
X	12470001	16.34090909	nigoni	0.0273072
X	12490001	19.695	nigoni	0.0281529
X	12500001	28.85176471	nigoni	0.0285757
X	12510001	18.005	nigoni	0.0289986
X	12520001	11.23	nigoni	0.0294215
X	12530001	27.32444444	nigoni	0.0298443
X	12540001	29.275	nigoni	0.0302672
X	12550001	17.895	nigoni	0.03069
X	12560001	10.76	nigoni	0.0311129
X	12570001	29.12	nigoni	0.0315358
X	12580001	13.42	nigoni	0.0319586
X	12590001	20.48333333	nigoni	0.0323815
X	12600001	28.65428571	nigoni	0.0328043
X	12610001	31.805	nigoni	0.0332272
X	12620001	22.68916667	nigoni	0.0336501
X	12640001	25.3225	nigoni	0.0344958
X	12650001	28.7125	nigoni	0.0349186
X	12660001	19.1125	nigoni	0.0353415
X	12670001	23.59714286	nigoni	0.0357644
X	12680001	24.58	nigoni	0.0361872
X	12690001	26.49142857	nigoni	0.0366101
X	12700001	27.375	nigoni	0.0370329
X	12710001	24.33	nigoni	0.0374558
X	12720001	19.66181818	nigoni	0.0378787
X	12730001	25.519	nigoni	0.0383015
X	12740001	10.505	nigoni	0.0387244
X	12750001	33.205	nigoni	0.0391472
X	12770001	25.38	nigoni	0.039993
X	12780001	17.11285714	nigoni	0.0404158
X	12790001	17.3625	nigoni	0.0408387
X	12800001	22.06666667	nigoni	0.0412615
X	12810001	19.428	nigoni	0.0416844
X	12820001	28.912	nigoni	0.0421073
X	12830001	24.935	nigoni	0.0425301
X	12840001	29.79333333	nigoni	0.042953
X	12850001	12.44111111	nigoni	0.0433759
X	12860001	21.6	nigoni	0.0437987
X	12870001	27.24	nigoni	0.0442216
X	12880001	19.82625	nigoni	0.0446444
X	12890001	26.53611111	nigoni	0.0450673
X	12900001	13.928	nigoni	0.0454902
X	12910001	16.95090909	nigoni	0.045913
X	12920001	24.946	nigoni	0.0463359
X	12930001	33.26	nigoni	0.0467587
X	12940001	7.44	nigoni	0.0471816
X	12950001	22.27	nigoni	0.0476045
X	12960001	27.046	nigoni	0.0480273
X	12970001	18.77769231	nigoni	0.0484502
X	12980001	25.592	nigoni	0.048873
X	12990001	22.885	nigoni	0.0492959
X	13000001	25.6996	nigoni	0.0497188
X	13010001	21.82333333	nigoni	0.0501416
X	13020001	18.72066667	nigoni	0.0505645
X	13030001	18.70363636	nigoni	0.0509873
X	13040001	21.41388889	nigoni	0.0514102
X	13050001	23.23444444	nigoni	0.0518331
X	13060001	18.93875	nigoni	0.0522559
X	13070001	18.93	nigoni	0.0526788
X	13080001	29.95	nigoni	0.0531016
X	13090001	23.68470588	nigoni	0.0535245
X	13100001	25.26466667	nigoni	0.0539474
X	13110001	27.48	nigoni	0.0543702
X	13120001	21.93	nigoni	0.0547931
X	13130001	21.8975	nigoni	0.0552159
X	13140001	28.292	nigoni	0.0556388
X	13150001	29.0425	nigoni	0.0560617
X	13160001	19.205	nigoni	0.0564845
X	13170001	10.79714286	nigoni	0.0569074
X	13180001	15.89	nigoni	0.0573302
X	13190001	24.63166667	nigoni	0.0577531
X	13200001	28.225	nigoni	0.058176
X	13210001	24.9	nigoni	0.0585988
X	13220001	28.517	nigoni	0.0590217
X	13230001	19.215	nigoni	0.0594446
X	13240001	23.48818182	nigoni	0.0598674
X	13250001	20.33692308	nigoni	0.0602903
X	13260001	17.59333333	nigoni	0.0607131
X	13270001	26.77777778	nigoni	0.061136
X	13280001	12.30222222	nigoni	0.0615589
X	13290001	17.95875	nigoni	0.0619817
X	13300001	23.52	nigoni	0.0624046
X	13310001	25.716	nigoni	0.0628274
X	13330001	30.76333333	nigoni	0.0636732
X	13340001	27.8275	nigoni	0.064096
X	13350001	21.03285714	nigoni	0.0645189
X	13360001	20.905	nigoni	0.0649417
X	13370001	21.15	nigoni	0.0653646
X	13380001	19.59583333	nigoni	0.0657875
X	13390001	20.60714286	nigoni	0.0662103
X	13400001	22.0475	nigoni	0.0666332
X	13420001	30.38166667	nigoni	0.0674789
X	13430001	23.87	nigoni	0.0679018
X	13440001	21.54	nigoni	0.0683246
X	13450001	30.01555556	nigoni	0.0687475
X	13460001	20.76615385	nigoni	0.0691703
X	13480001	28.4425	nigoni	0.0700161
X	13490001	29.94842105	nigoni	0.0704389
X	13500001	19.742	nigoni	0.0708618
X	13510001	22.56307692	nigoni	0.0712846
X	13520001	25.97666667	nigoni	0.0717075
X	13530001	30.69333333	nigoni	0.0721304
X	13540001	19.39666667	nigoni	0.0725532
X	13550001	16.70666667	nigoni	0.0729761
X	13560001	24.09285714	nigoni	0.073399
X	13570001	25.132	nigoni	0.0738218
X	13580001	21.2225	nigoni	0.0742447
X	13590001	17.134	nigoni	0.0746675
X	13600001	22.56416667	nigoni	0.0750904
X	13610001	19.91	nigoni	0.0755133
X	13620001	18.675	nigoni	0.0759361
X	13630001	27.47888889	nigoni	0.076359
X	13640001	22.9275	nigoni	0.0767818
X	13650001	25.7325	nigoni	0.0772047
X	13660001	21.11714286	nigoni	0.0776276
X	13670001	24.1583871	nigoni	0.0780504
X	13680001	24.50380952	nigoni	0.0784733
X	13690001	21.363	nigoni	0.0788961
X	13700001	36.94338462	nigoni	0.079319
X	13710001	38.29216667	nigoni	0.0797419
X	13720001	38.29216667	nigoni	0.0801647
X	13730001	36.38179104	nigoni	0.0805876
X	13740001	22.02117647	nigoni	0.0810104
X	13750001	29.46454545	nigoni	0.0814333
X	13760001	27.03	nigoni	0.0818562
X	13770001	26.232	nigoni	0.082279
X	13790001	27.3925	nigoni	0.0831247
X	13800001	25.95	nigoni	0.0835476
X	13810001	29.01421053	nigoni	0.0839705
X	13820001	24.69666667	nigoni	0.0843933
X	13830001	17.67636364	nigoni	0.0848162
X	13840001	23.99625	nigoni	0.085239
X	13860001	25.27928571	nigoni	0.0860848
X	13870001	26.68928571	nigoni	0.0865076
X	13880001	26.37823529	nigoni	0.0869305
X	13890001	24.35588235	nigoni	0.0873533
X	13900001	25.86	nigoni	0.0877762
X	13910001	24.45166667	nigoni	0.0881991
X	13920001	22.77833333	nigoni	0.0886219
X	13930001	25.5688	nigoni	0.0890448
X	13940001	22.56857143	nigoni	0.0894677
X	13950001	25.41833333	nigoni	0.0898905
X	13960001	23.29944444	nigoni	0.0903134
X	13970001	25.325	nigoni	0.0907362
X	13980001	19.3192	nigoni	0.0911591
X	13990001	24.532	nigoni	0.091582
X	14000001	26.97	nigoni	0.0920048
X	14010001	21.21375	nigoni	0.0924277
X	14020001	27.435	nigoni	0.0928505
X	14030001	28.07857143	nigoni	0.0932734
X	14040001	14.6275	nigoni	0.0936963
X	14050001	25.074	nigoni	0.0941191
X	14060001	26.96857143	nigoni	0.094542
X	14070001	23.23714286	nigoni	0.0949648
X	14080001	24.041	nigoni	0.0953877
X	14090001	21.735	nigoni	0.0958106
X	14100001	23.644	nigoni	0.0962334
X	14110001	5.09	nigoni	0.0966563
X	14120001	12.91	nigoni	0.0970791
X	14130001	22.76681818	nigoni	0.097502
X	14140001	23.88214286	nigoni	0.0979249
X	14150001	22.61761905	nigoni	0.0983477
X	14160001	17.688	nigoni	0.0987706
X	14170001	26.38133333	nigoni	0.0991934
X	14180001	19.41727273	nigoni	0.0996163
X	14190001	21.89909091	nigoni	0.100039
X	14200001	18.775	nigoni	0.100462
X	14210001	22.541	nigoni	0.100885
X	14220001	19.56285714	nigoni	0.101308
X	14230001	20.39428571	nigoni	0.101731
X	14240001	18.64	nigoni	0.102153
X	14250001	21.03	nigoni	0.102576
X	14260001	27.23375	nigoni	0.102999
X	14270001	19.15714286	nigoni	0.103422
X	14280001	24.25285714	nigoni	0.103845
X	14290001	27.93333333	nigoni	0.104268
X	14300001	20.48478261	nigoni	0.104691
X	14310001	21.16333333	nigoni	0.105113
X	14320001	22.7	nigoni	0.105536
X	14330001	18.77142857	nigoni	0.105959
X	14340001	20.47551724	nigoni	0.106382
X	14350001	17.70111111	nigoni	0.106805
X	14360001	23.555	nigoni	0.107228
X	14370001	21.778	nigoni	0.107651
X	14380001	18.71285714	nigoni	0.108074
X	14390001	9.287241379	nigoni	0.108496
X	14400001	25.335	nigoni	0.108919
X	14410001	13.10888889	nigoni	0.109342
X	14420001	27.29545455	nigoni	0.109765
X	14430001	38.08666667	nigoni	0.110188
X	14440001	27.4	nigoni	0.110611
X	14450001	26.27888889	nigoni	0.111034
X	14460001	13.986	nigoni	0.111456
X	14470001	3.335	nigoni	0.111879
X	14480001	25.68666667	nigoni	0.112302
X	14490001	19.722	nigoni	0.112725
X	14500001	27.50941176	nigoni	0.113148
X	14510001	28.16	nigoni	0.113571
X	14520001	24.94	nigoni	0.113994
X	14530001	14.12615385	nigoni	0.114416
X	14540001	22.38714286	nigoni	0.114839
X	14550001	25.98	nigoni	0.115262
X	14560001	30.15333333	nigoni	0.115685
X	14570001	25.82111111	nigoni	0.116108
X	14580001	26.97588235	nigoni	0.116531
X	14590001	24.0275	nigoni	0.116954
X	14600001	22.96307692	nigoni	0.117376
X	14610001	17.37714286	nigoni	0.117799
X	14620001	21.208	nigoni	0.118222
X	14630001	24.26157895	nigoni	0.118645
X	14640001	23.548125	nigoni	0.119068
X	14650001	24.735	nigoni	0.119491
X	14660001	28.45235294	nigoni	0.119914
X	14670001	24.15	nigoni	0.120336
X	14680001	22.27333333	nigoni	0.120759
X	14690001	21.74769231	nigoni	0.121182
X	14700001	19.16285714	nigoni	0.121605
X	14710001	12.58333333	nigoni	0.122028
X	14720001	34.164	nigoni	0.122451
X	14730001	16.73	nigoni	0.122874
X	14740001	24.236	nigoni	0.123296
X	14750001	21.19	nigoni	0.123719
X	14760001	23.68571429	nigoni	0.124142
X	14770001	19.3	nigoni	0.124565
X	14780001	21.90714286	nigoni	0.124988
X	14790001	24.68625	nigoni	0.125411
X	14800001	19.975	nigoni	0.125834
X	14810001	26.5625	nigoni	0.126257
X	14820001	30.565	nigoni	0.126679
X	14830001	16.92	nigoni	0.127102
X	14840001	23.7775	nigoni	0.127525
X	14850001	26.055625	nigoni	0.127948
X	14860001	29.87	nigoni	0.128371
X	14870001	24.29375	nigoni	0.128794
X	14880001	20.42235294	nigoni	0.129217
X	14890001	20.42529412	nigoni	0.129639
X	14900001	24.72047619	nigoni	0.130062
X	14910001	19.22821429	nigoni	0.130485
X	14920001	26.82230769	nigoni	0.130908
X	14930001	21.42428571	nigoni	0.131331
X	14940001	25.01111111	nigoni	0.131754
X	14950001	28.2145	nigoni	0.132177
X	14960001	21.871	nigoni	0.132599
X	14970001	21.512	nigoni	0.133022
X	14980001	16.44	nigoni	0.133445
X	15000001	19.32571429	nigoni	0.134291
X	15010001	20.14857143	nigoni	0.134714
X	15020001	22.225	nigoni	0.135137
X	15030001	23.929375	nigoni	0.135559
X	15040001	24.47916667	nigoni	0.135982
X	15050001	18.39461538	nigoni	0.136405
X	15060001	35.673	nigoni	0.136828
X	15070001	28.30529412	nigoni	0.137251
X	15080001	14.426	nigoni	0.137674
X	15090001	15.26181818	nigoni	0.138097
X	15100001	23.27	nigoni	0.138519
X	15110001	11.372	nigoni	0.138942
X	15120001	21.94166667	nigoni	0.139365
X	15130001	13.47529412	nigoni	0.139788
X	15140001	23.39882353	nigoni	0.140211
X	15170001	26.18	nigoni	0.141479
X	15180001	17.21538462	nigoni	0.141902
X	15190001	24.55	nigoni	0.142325
X	15200001	24.38090909	nigoni	0.142748
X	15210001	24.48625	nigoni	0.143171
X	15220001	22.09666667	nigoni	0.143594
X	15230001	24.557	nigoni	0.144017
X	15240001	26.34428571	nigoni	0.14444
X	15250001	20.75692308	nigoni	0.144862
X	15260001	19.44	nigoni	0.145285
X	15270001	20.54470588	nigoni	0.145708
X	15280001	24.51285714	nigoni	0.146131
X	15290001	20.4925	nigoni	0.146554
X	15300001	27.56	nigoni	0.146977
X	15310001	11.96714286	nigoni	0.1474
X	15320001	22.67461538	nigoni	0.147822
X	15330001	19.35545455	nigoni	0.148245
X	15340001	29.52777778	nigoni	0.148668
X	15350001	25.75571429	nigoni	0.149091
X	15360001	26.66	nigoni	0.149514
X	15370001	31.11	nigoni	0.149937
X	15380001	30.16571429	nigoni	0.15036
X	15390001	28.787	nigoni	0.150782
X	15400001	15.98	nigoni	0.151205
X	15410001	17.14222222	nigoni	0.151628
X	15420001	21.95529412	nigoni	0.152051
X	15430001	15.20555556	nigoni	0.152474
X	15440001	18.7475	nigoni	0.152897
X	15450001	27.57117647	nigoni	0.15332
X	15460001	27.01571429	nigoni	0.153742
X	15470001	11.034	nigoni	0.154165
X	15480001	26.10571429	nigoni	0.154588
X	15490001	21.95111111	nigoni	0.155011
X	15500001	23.14875	nigoni	0.155434
X	15510001	21.692	nigoni	0.155857
X	15520001	26.88285714	nigoni	0.15628
X	15530001	22.55	nigoni	0.156702
X	15540001	16.745	nigoni	0.157125
X	15550001	21.49571429	nigoni	0.157548
X	15560001	19.86214286	nigoni	0.157971
X	15570001	21.62916667	nigoni	0.158394
X	15580001	18.265	nigoni	0.158817
X	15590001	29.9469697	nigoni	0.15924
X	15600001	24.95466667	nigoni	0.159663
X	15610001	16.885	nigoni	0.160085
X	15620001	20.16	nigoni	0.160508
X	15630001	25.02185185	nigoni	0.160931
X	15640001	20.47928571	nigoni	0.161354
X	15650001	26.968	nigoni	0.161777
X	15660001	21.524	nigoni	0.1622
X	15670001	20.76862069	nigoni	0.162623
X	15680001	26.95823529	nigoni	0.163045
X	15690001	21.03045455	nigoni	0.163468
X	15700001	23.64576923	nigoni	0.163891
X	15710001	12.82166667	nigoni	0.164314
X	15720001	16.98857143	nigoni	0.164737
X	15730001	21.399	nigoni	0.16516
X	15740001	21.5225	nigoni	0.165583
X	15750001	19.54052632	nigoni	0.166005
X	15760001	23.67875	nigoni	0.166428
X	15770001	21.72714286	nigoni	0.166851
X	15780001	19.47125	nigoni	0.167274
X	15790001	8.576666667	nigoni	0.167697
X	15800001	12.03071429	nigoni	0.16812
X	15810001	25.52071429	nigoni	0.168543
X	15820001	21.95071429	nigoni	0.168965
X	15830001	25.658	nigoni	0.169388
X	15840001	20.218	nigoni	0.169811
X	15850001	13.49705882	nigoni	0.170234
X	15860001	9.315	nigoni	0.170657
X	15870001	19.817	nigoni	0.17108
X	15880001	25.2656	nigoni	0.171503
X	15890001	26.82545455	nigoni	0.171925
X	15900001	23.2375	nigoni	0.172348
X	15910001	18.2732	nigoni	0.172771
X	15920001	20.31142857	nigoni	0.173194
X	15930001	20.451875	nigoni	0.173617
X	15940001	28.29857143	nigoni	0.17404
X	15950001	20.77611111	nigoni	0.174463
X	15960001	13.14833333	nigoni	0.174885
X	15970001	22.05375	nigoni	0.175308
X	15980001	20.02192308	nigoni	0.175731
X	15990001	19.878	nigoni	0.176154
X	16000001	20.04571429	nigoni	0.176577
X	16010001	17.73866667	nigoni	0.177
X	16020001	20.5875	nigoni	0.177423
X	16030001	18.53384615	nigoni	0.177846
X	16040001	21.23	nigoni	0.178268
X	16050001	26.53375	nigoni	0.178691
X	16060001	24.34571429	nigoni	0.179114
X	16070001	22.78	nigoni	0.179537
X	16080001	21.03741935	nigoni	0.17996
X	16090001	15.52090909	nigoni	0.180383
X	16100001	21.5315	nigoni	0.180806
X	16110001	19.24857143	nigoni	0.181228
X	16120001	17.42333333	nigoni	0.181651
X	16130001	25.306875	nigoni	0.182074
X	16140001	26.86222222	nigoni	0.182497
X	16150001	23.782	nigoni	0.18292
X	16160001	22.04	nigoni	0.183343
X	16170001	23.7596	nigoni	0.183766
X	16180001	21.85606061	nigoni	0.184188
X	16190001	22.42157895	nigoni	0.184611
X	16200001	20.24810811	nigoni	0.185034
X	16210001	21.45375	nigoni	0.185457
X	16220001	25.82787879	nigoni	0.18588
X	16230001	22.841	nigoni	0.186303
X	16240001	21.99384615	nigoni	0.186726
X	16250001	23.27947368	nigoni	0.187148
X	16260001	25.202	nigoni	0.187571
X	16270001	22.29461538	nigoni	0.187994
X	16280001	25.11666667	nigoni	0.188417
X	16290001	18.6625	nigoni	0.18884
X	16300001	23.33166667	nigoni	0.189263
X	16310001	13.746	nigoni	0.189686
X	16320001	18.28428571	nigoni	0.190108
X	16330001	22.843	nigoni	0.190531
X	16340001	19.78263158	nigoni	0.190954
X	16350001	20.98	nigoni	0.191377
X	16360001	0.1466666667	nigoni	0.1918
X	16370001	14.49230769	nigoni	0.192223
X	16380001	25.94142857	nigoni	0.192646
X	16390001	27.30733333	nigoni	0.193068
X	16400001	18.02842105	nigoni	0.193491
X	16410001	22.92045455	nigoni	0.193914
X	16420001	15.15428571	nigoni	0.194337
X	16430001	10.97	nigoni	0.19476
X	16440001	18.678	nigoni	0.195183
X	16450001	24.16615385	nigoni	0.195606
X	16460001	23.70888889	nigoni	0.196029
X	16470001	23.92	nigoni	0.196451
X	16480001	11.83444444	nigoni	0.196874
X	16500001	17.05	nigoni	0.19772
X	16510001	19.96	nigoni	0.198143
X	16520001	24.34966667	nigoni	0.198566
X	16530001	20.61272727	nigoni	0.198989
X	16540001	16.96357143	nigoni	0.199411
X	16550001	28.65454545	nigoni	0.199834
X	16560001	22.48758621	nigoni	0.200257
X	16570001	20.65428571	nigoni	0.20068
X	16580001	20.91727273	nigoni	0.201103
X	16590001	28.21333333	nigoni	0.201526
X	16600001	18.415	nigoni	0.201949
X	16610001	23.97	nigoni	0.202371
X	16620001	27.00214286	nigoni	0.202794
X	16630001	25.64884615	nigoni	0.203217
X	16640001	22.351	nigoni	0.20364
X	16650001	19.88772727	nigoni	0.204063
X	16660001	26.9952	nigoni	0.204486
X	16670001	21.59545455	nigoni	0.204909
X	16680001	17.96888889	nigoni	0.205331
X	16690001	25.87761905	nigoni	0.205754
X	16700001	18.63724138	nigoni	0.206177
X	16710001	22.64710526	nigoni	0.2066
X	16720001	16.95363636	nigoni	0.207023
X	16730001	23.69888889	nigoni	0.207446
X	16740001	22.5952381	nigoni	0.207869
X	16750001	24.09166667	nigoni	0.208291
X	16760001	19.09363636	nigoni	0.208714
X	16770001	20.81925926	nigoni	0.209137
X	16780001	21.40125	nigoni	0.20956
X	16790001	22.48962963	nigoni	0.209983
X	16800001	24.64153846	nigoni	0.210406
X	16810001	24.66272727	nigoni	0.210829
X	16820001	27.18363636	nigoni	0.211251
X	16830001	22.925	nigoni	0.211674
X	16840001	23.09125	nigoni	0.212097
X	16850001	30.96829787	nigoni	0.21252
X	16860001	25.52651163	nigoni	0.212943
X	16870001	27.83727273	nigoni	0.213366
X	16880001	26.97714286	nigoni	0.213789
X	16890001	21.752	nigoni	0.214212
X	16900001	21.83	nigoni	0.214634
X	16910001	21.1012	nigoni	0.215057
X	16920001	18.4875	nigoni	0.21548
X	16930001	26.53166667	nigoni	0.215903
X	16940001	21.426	nigoni	0.216326
X	16950001	16.05428571	nigoni	0.216749
X	16960001	22.35142857	nigoni	0.217172
X	16970001	28.21266667	nigoni	0.217594
X	16980001	22.00428571	nigoni	0.218017
X	16990001	23.23428571	nigoni	0.21844
X	17000001	24.22722222	nigoni	0.218863
X	17010001	21.06941176	nigoni	0.219286
X	17020001	17.34818182	nigoni	0.219709
X	17030001	21.126	nigoni	0.220132
X	17040001	19.18454545	nigoni	0.220554
X	17050001	15.063	nigoni	0.220977
X	17060001	20.95210526	nigoni	0.2214
X	17070001	15.19666667	nigoni	0.221823
X	17080001	20.41	nigoni	0.222246
X	17090001	22.26428571	nigoni	0.222669
X	17100001	26.75333333	nigoni	0.223092
X	17110001	19.84714286	nigoni	0.223514
X	17120001	18.08461538	nigoni	0.223937
X	17130001	21.78111111	nigoni	0.22436
X	17140001	24.76470588	nigoni	0.224783
X	17150001	27.408	nigoni	0.225206
X	17160001	20.50142857	nigoni	0.225629
X	17170001	23.0068	nigoni	0.226052
X	17180001	24.61333333	nigoni	0.226474
X	17190001	21.94333333	nigoni	0.226897
X	17200001	14.49571429	nigoni	0.22732
X	17210001	19.68086957	nigoni	0.227743
X	17220001	23.497	nigoni	0.228166
X	17230001	21.39666667	nigoni	0.228589
X	17240001	22.00692308	nigoni	0.229012
X	17250001	22.97272727	nigoni	0.229434
X	17260001	12.67666667	nigoni	0.229857
X	17300001	20.11217391	nigoni	0.231549
X	17310001	18.98538462	nigoni	0.231972
X	17320001	16.43444444	nigoni	0.232395
X	17330001	23.61	nigoni	0.232817
X	17340001	19.47192308	nigoni	0.23324
X	17350001	26.15666667	nigoni	0.233663
X	17360001	29.80459459	nigoni	0.234086
X	17370001	24.87793103	nigoni	0.234509
X	17380001	15.64133333	nigoni	0.234932
X	17390001	18.6765625	nigoni	0.235355
X	17400001	20.9540625	nigoni	0.235777
X	17410001	15.934	nigoni	0.2362
X	17420001	25.865	nigoni	0.236623
X	17430001	27.56	nigoni	0.237046
X	17440001	13.68222222	nigoni	0.237469
X	17450001	18.518	nigoni	0.237892
X	17460001	21.23	nigoni	0.238315
X	17470001	15.48166667	nigoni	0.238737
X	17480001	16.51117647	nigoni	0.23916
X	17490001	18.49307692	nigoni	0.239583
X	17500001	20.52384615	nigoni	0.240006
X	17510001	23.60105263	nigoni	0.240429
X	17520001	23.95238095	nigoni	0.240852
X	17530001	27.64285714	nigoni	0.241275
X	17540001	20.34545455	nigoni	0.241697
X	17550001	26.61	nigoni	0.24212
X	17560001	23.16909091	nigoni	0.242543
X	17570001	27.04772727	nigoni	0.242966
X	17580001	26.03631579	nigoni	0.243389
X	17590001	22.34625	nigoni	0.243812
X	17600001	16.94272727	nigoni	0.244235
X	17610001	19.89416667	nigoni	0.244657
X	17620001	19.99	nigoni	0.24508
X	17630001	23.69909091	nigoni	0.245503
X	17640001	21.359	nigoni	0.245926
X	17650001	24.66214286	nigoni	0.246349
X	17660001	24.144	nigoni	0.246772
X	17670001	28.24	nigoni	0.247195
X	17680001	19.94	nigoni	0.247617
X	17690001	20.50571429	nigoni	0.24804
X	17700001	23.60305556	nigoni	0.248463
X	17710001	24.061875	nigoni	0.248886
X	17720001	13.84222222	nigoni	0.249309
X	17730001	27.2975	nigoni	0.249732
X	17740001	22.98	nigoni	0.250155
X	17750001	20.79	nigoni	0.250578
X	17760001	22.13470588	nigoni	0.251
X	17770001	20.84909091	nigoni	0.251423
X	17780001	24.68	nigoni	0.251846
X	17790001	22.92823529	nigoni	0.252269
X	17800001	20.87	nigoni	0.252692
X	17810001	21.66	nigoni	0.253115
X	17820001	23.87769231	nigoni	0.253538
X	17830001	21.42083333	nigoni	0.25396
X	17840001	22.10875	nigoni	0.254383
X	17850001	26.53285714	nigoni	0.254806
X	17860001	22.76041667	nigoni	0.255229
X	17870001	21.95615385	nigoni	0.255652
X	17880001	27.74514286	nigoni	0.256075
X	17890001	21.12176471	nigoni	0.256498
X	17900001	20.47363636	nigoni	0.25692
X	17920001	16.18272727	nigoni	0.257766
X	17930001	14.03714286	nigoni	0.258189
X	17940001	20.587	nigoni	0.258612
X	17950001	20.5025	nigoni	0.259035
X	17960001	21.18785714	nigoni	0.259458
X	17970001	18.392	nigoni	0.25988
X	17980001	13.45217391	nigoni	0.260303
X	17990001	18.44947368	nigoni	0.260726
X	18000001	16.415	nigoni	0.261149
X	18010001	24.74863636	nigoni	0.261572
X	18020001	17.13	nigoni	0.261995
X	18030001	20.72125	nigoni	0.262418
X	18040001	16.12866667	nigoni	0.26284
X	18050001	22.78	nigoni	0.263263
X	18060001	18.95225806	nigoni	0.263686
X	18070001	20.80434783	nigoni	0.264109
X	18080001	21.64377778	nigoni	0.264532
X	18090001	21.65176471	nigoni	0.264955
X	18100001	17.448	nigoni	0.265378
X	18110001	28.29222222	nigoni	0.265801
X	18120001	15.368	nigoni	0.266223
X	18130001	12.50923077	nigoni	0.266646
X	18140001	20.56875	nigoni	0.267069
X	18150001	21.4675	nigoni	0.267492
X	18160001	20.67766667	nigoni	0.267915
X	18170001	21.92764706	nigoni	0.268338
X	18180001	17.36833333	nigoni	0.268761
X	18190001	24.76190476	nigoni	0.269183
X	18200001	26.16076923	nigoni	0.269606
X	18210001	21.85571429	nigoni	0.270029
X	18220001	26.19473684	nigoni	0.270452
X	18230001	20.2575	nigoni	0.270875
X	18240001	24.08482759	nigoni	0.271298
X	18250001	23.80684211	nigoni	0.271721
X	18260001	24.06375	nigoni	0.272143
X	18270001	22.155	nigoni	0.272566
X	18280001	23.72181818	nigoni	0.272989
X	18290001	22.33684211	nigoni	0.273412
X	18300001	30.81	nigoni	0.273835
X	18310001	22.99153846	nigoni	0.274258
X	18320001	20.76428571	nigoni	0.274681
X	18330001	14.65	nigoni	0.275103
X	18340001	16.40578947	nigoni	0.275526
X	18350001	17.133	nigoni	0.275949
X	18360001	18.805	nigoni	0.276372
X	18370001	24.33571429	nigoni	0.276795
X	18380001	22.075	nigoni	0.277218
X	18390001	24.43692308	nigoni	0.277641
X	18400001	24.79111111	nigoni	0.278063
X	18410001	19.79571429	nigoni	0.278486
X	18420001	16.99102564	nigoni	0.278909
X	18430001	15.87733333	nigoni	0.279332
X	18440001	15.10588235	nigoni	0.279755
X	18450001	20.88066667	nigoni	0.280178
X	18460001	21.904	nigoni	0.280601
X	18470001	20.1147619	nigoni	0.281023
X	18480001	25.55461538	nigoni	0.281446
X	18490001	24.13708333	nigoni	0.281869
X	18500001	22.68130435	nigoni	0.282292
X	18510001	21.861875	nigoni	0.282715
X	18520001	20.36255814	nigoni	0.283138
X	18530001	22.85076923	nigoni	0.283561
X	18540001	12.7	nigoni	0.283984
X	18550001	18.962	nigoni	0.284406
X	18560001	18.76875	nigoni	0.284829
X	18570001	20.894	nigoni	0.285252
X	18580001	16.655	nigoni	0.285675
X	18590001	18.55104478	nigoni	0.286098
X	18600001	25.23008772	nigoni	0.286521
X	18610001	21.96875	nigoni	0.286944
X	18620001	25.9495	nigoni	0.287366
X	18630001	23.885	nigoni	0.287789
X	18640001	22.36923077	nigoni	0.288212
X	18650001	20.9968	nigoni	0.288635
X	18660001	23.77333333	nigoni	0.289058
X	18670001	24.35	nigoni	0.289481
X	18680001	10.83916667	nigoni	0.289904
X	18690001	18.302	nigoni	0.290326
X	18700001	29.19857143	nigoni	0.290749
X	18710001	20.87666667	nigoni	0.291172
X	18720001	18.35666667	nigoni	0.291595
X	18730001	11.43428571	nigoni	0.292018
X	18740001	5.236666667	nigoni	0.292441
