Chr	BP	num_rep	species	norm_dist_center
X	2490001	2142	nigoni	0.394708
X	2500001	3342	nigoni	0.394285
X	2510001	2908	nigoni	0.393862
X	2520001	2575	nigoni	0.393439
X	2530001	2192	nigoni	0.393016
X	2540001	1120	nigoni	0.392593
X	2550001	1207	nigoni	0.392171
X	2560001	6051	nigoni	0.391748
X	2570001	1809	nigoni	0.391325
X	2580001	3557	nigoni	0.390902
X	2590001	1416	nigoni	0.390479
X	2600001	1845	nigoni	0.390056
X	2610001	1282	nigoni	0.389633
X	2620001	2735	nigoni	0.38921
X	2630001	2587	nigoni	0.388788
X	2640001	2605	nigoni	0.388365
X	2650001	4263	nigoni	0.387942
X	2660001	2434	nigoni	0.387519
X	2670001	1347	nigoni	0.387096
X	2680001	1160	nigoni	0.386673
X	2690001	2662	nigoni	0.38625
X	2700001	1827	nigoni	0.385828
X	2710001	1540	nigoni	0.385405
X	2720001	3053	nigoni	0.384982
X	2730001	1625	nigoni	0.384559
X	2740001	1365	nigoni	0.384136
X	2750001	2498	nigoni	0.383713
X	2760001	2176	nigoni	0.38329
X	2770001	2625	nigoni	0.382868
X	2780001	2209	nigoni	0.382445
X	2790001	952	nigoni	0.382022
X	2800001	3277	nigoni	0.381599
X	2810001	608	nigoni	0.381176
X	2820001	1464	nigoni	0.380753
X	2830001	1421	nigoni	0.38033
X	2840001	2892	nigoni	0.379908
X	2850001	928	nigoni	0.379485
X	2860001	4646	nigoni	0.379062
X	2870001	573	nigoni	0.378639
X	2880001	3458	nigoni	0.378216
X	2890001	1445	nigoni	0.377793
X	2900001	4718	nigoni	0.37737
X	2910001	4543	nigoni	0.376948
X	2920001	1939	nigoni	0.376525
X	2930001	888	nigoni	0.376102
X	2940001	1958	nigoni	0.375679
X	2950001	1524	nigoni	0.375256
X	2960001	2381	nigoni	0.374833
X	2970001	3588	nigoni	0.37441
X	2980001	4975	nigoni	0.373988
X	2990001	1046	nigoni	0.373565
X	3000001	980	nigoni	0.373142
X	3010001	26	nigoni	0.372719
X	3020001	1194	nigoni	0.372296
X	3030001	1731	nigoni	0.371873
X	3040001	2364	nigoni	0.37145
X	3050001	3455	nigoni	0.371027
X	3060001	3449	nigoni	0.370605
X	3070001	1240	nigoni	0.370182
X	3080001	2433	nigoni	0.369759
X	3090001	1363	nigoni	0.369336
X	3100001	1658	nigoni	0.368913
X	3110001	3031	nigoni	0.36849
X	3120001	2518	nigoni	0.368067
X	3130001	1798	nigoni	0.367645
X	3140001	2345	nigoni	0.367222
X	3150001	1253	nigoni	0.366799
X	3160001	2359	nigoni	0.366376
X	3170001	2239	nigoni	0.365953
X	3180001	1730	nigoni	0.36553
X	3190001	2354	nigoni	0.365107
X	3200001	2543	nigoni	0.364685
X	3210001	1515	nigoni	0.364262
X	3220001	1274	nigoni	0.363839
X	3230001	1509	nigoni	0.363416
X	3240001	2608	nigoni	0.362993
X	3250001	3273	nigoni	0.36257
X	3260001	4189	nigoni	0.362147
X	3270001	2314	nigoni	0.361725
X	3280001	1890	nigoni	0.361302
X	3290001	2810	nigoni	0.360879
X	3300001	2526	nigoni	0.360456
X	3310001	2065	nigoni	0.360033
X	3320001	1400	nigoni	0.35961
X	3330001	857	nigoni	0.359187
X	3340001	1404	nigoni	0.358765
X	3350001	1787	nigoni	0.358342
X	3360001	2091	nigoni	0.357919
X	3370001	2254	nigoni	0.357496
X	3380001	1552	nigoni	0.357073
X	3390001	3259	nigoni	0.35665
X	3400001	2871	nigoni	0.356227
X	3410001	2457	nigoni	0.355805
X	3420001	2331	nigoni	0.355382
X	3430001	3223	nigoni	0.354959
X	3440001	1315	nigoni	0.354536
X	3450001	2972	nigoni	0.354113
X	3460001	681	nigoni	0.35369
X	3470001	1964	nigoni	0.353267
X	3480001	2884	nigoni	0.352844
X	3490001	2454	nigoni	0.352422
X	3500001	2617	nigoni	0.351999
X	3510001	1098	nigoni	0.351576
X	3520001	1087	nigoni	0.351153
X	3530001	1821	nigoni	0.35073
X	3540001	6472	nigoni	0.350307
X	3550001	6512	nigoni	0.349884
X	3560001	3015	nigoni	0.349462
X	3570001	7561	nigoni	0.349039
X	3580001	2378	nigoni	0.348616
X	3590001	2338	nigoni	0.348193
X	3600001	7791	nigoni	0.34777
X	3610001	8591	nigoni	0.347347
X	3620001	7852	nigoni	0.346924
X	3630001	9629	nigoni	0.346502
X	3640001	3865	nigoni	0.346079
X	3650001	3328	nigoni	0.345656
X	3660001	1462	nigoni	0.345233
X	3670001	3454	nigoni	0.34481
X	3680001	3669	nigoni	0.344387
X	3690001	1061	nigoni	0.343964
X	3700001	2054	nigoni	0.343542
X	3710001	2176	nigoni	0.343119
X	3720001	4566	nigoni	0.342696
X	3730001	1409	nigoni	0.342273
X	3740001	2142	nigoni	0.34185
X	3750001	4346	nigoni	0.341427
X	3760001	3000	nigoni	0.341004
X	3770001	662	nigoni	0.340582
X	3780001	2369	nigoni	0.340159
X	3790001	1371	nigoni	0.339736
X	3800001	2172	nigoni	0.339313
X	3810001	2624	nigoni	0.33889
X	3820001	2373	nigoni	0.338467
X	3830001	3528	nigoni	0.338044
X	3840001	1920	nigoni	0.337622
X	3850001	876	nigoni	0.337199
X	3860001	849	nigoni	0.336776
X	3870001	1859	nigoni	0.336353
X	3880001	2592	nigoni	0.33593
X	3890001	4142	nigoni	0.335507
X	3900001	3667	nigoni	0.335084
X	3910001	563	nigoni	0.334661
X	3920001	1049	nigoni	0.334239
X	3930001	2761	nigoni	0.333816
X	3940001	2289	nigoni	0.333393
X	3950001	2965	nigoni	0.33297
X	3960001	2675	nigoni	0.332547
X	3970001	4881	nigoni	0.332124
X	3980001	2052	nigoni	0.331701
X	3990001	2232	nigoni	0.331279
X	4000001	2050	nigoni	0.330856
X	4010001	1643	nigoni	0.330433
X	4020001	2751	nigoni	0.33001
X	4030001	999	nigoni	0.329587
X	4040001	2420	nigoni	0.329164
X	4050001	1165	nigoni	0.328741
X	4060001	1751	nigoni	0.328319
X	4070001	878	nigoni	0.327896
X	4080001	3556	nigoni	0.327473
X	4090001	2294	nigoni	0.32705
X	4100001	2138	nigoni	0.326627
X	4110001	1155	nigoni	0.326204
X	4120001	1992	nigoni	0.325781
X	4130001	2061	nigoni	0.325359
X	4140001	3152	nigoni	0.324936
X	4150001	2086	nigoni	0.324513
X	4160001	1900	nigoni	0.32409
X	4170001	1289	nigoni	0.323667
X	4180001	703	nigoni	0.323244
X	4190001	1408	nigoni	0.322821
X	4200001	2299	nigoni	0.322399
X	4210001	1176	nigoni	0.321976
X	4220001	1825	nigoni	0.321553
X	4230001	1724	nigoni	0.32113
X	4240001	2613	nigoni	0.320707
X	4250001	2726	nigoni	0.320284
X	4260001	3039	nigoni	0.319861
X	4270001	1210	nigoni	0.319439
X	4280001	1262	nigoni	0.319016
X	4290001	3168	nigoni	0.318593
X	4300001	2200	nigoni	0.31817
X	4310001	1617	nigoni	0.317747
X	4320001	1734	nigoni	0.317324
X	4330001	2631	nigoni	0.316901
X	4340001	2272	nigoni	0.316478
X	4350001	803	nigoni	0.316056
X	4360001	1039	nigoni	0.315633
X	4370001	1485	nigoni	0.31521
X	4380001	2000	nigoni	0.314787
X	4390001	1432	nigoni	0.314364
X	4400001	1085	nigoni	0.313941
X	4410001	1147	nigoni	0.313518
X	4420001	6793	nigoni	0.313096
X	4430001	1504	nigoni	0.312673
X	4440001	3810	nigoni	0.31225
X	4450001	1688	nigoni	0.311827
X	4460001	5073	nigoni	0.311404
X	4470001	1640	nigoni	0.310981
X	4480001	2018	nigoni	0.310558
X	4490001	4011	nigoni	0.310136
X	4500001	1732	nigoni	0.309713
X	4510001	554	nigoni	0.30929
X	4520001	2963	nigoni	0.308867
X	4530001	1767	nigoni	0.308444
X	4540001	2909	nigoni	0.308021
X	4550001	1389	nigoni	0.307598
X	4560001	1378	nigoni	0.307176
X	4570001	1718	nigoni	0.306753
X	4580001	2565	nigoni	0.30633
X	4590001	1837	nigoni	0.305907
X	4600001	1768	nigoni	0.305484
X	4610001	2381	nigoni	0.305061
X	4620001	1772	nigoni	0.304638
X	4630001	2913	nigoni	0.304216
X	4640001	1521	nigoni	0.303793
X	4650001	4050	nigoni	0.30337
X	4660001	1842	nigoni	0.302947
X	4670001	2029	nigoni	0.302524
X	4680001	1827	nigoni	0.302101
X	4690001	2368	nigoni	0.301678
X	4700001	1784	nigoni	0.301255
X	4710001	3672	nigoni	0.300833
X	4720001	1245	nigoni	0.30041
X	4730001	796	nigoni	0.299987
X	4740001	3293	nigoni	0.299564
X	4750001	3468	nigoni	0.299141
X	4760001	1521	nigoni	0.298718
X	4770001	2989	nigoni	0.298295
X	4780001	1555	nigoni	0.297873
X	4790001	899	nigoni	0.29745
X	4800001	2517	nigoni	0.297027
X	4810001	3584	nigoni	0.296604
X	4820001	1614	nigoni	0.296181
X	4830001	1964	nigoni	0.295758
X	4840001	3090	nigoni	0.295335
X	4850001	1026	nigoni	0.294913
X	4860001	1522	nigoni	0.29449
X	4870001	1504	nigoni	0.294067
X	4880001	1362	nigoni	0.293644
X	4890001	3182	nigoni	0.293221
X	4900001	429	nigoni	0.292798
X	4910001	1772	nigoni	0.292375
X	4920001	2463	nigoni	0.291953
X	4930001	3226	nigoni	0.29153
X	4940001	3409	nigoni	0.291107
X	4950001	2344	nigoni	0.290684
X	4960001	3063	nigoni	0.290261
X	4970001	5058	nigoni	0.289838
X	4980001	4114	nigoni	0.289415
X	4990001	4853	nigoni	0.288993
X	5000001	59	nigoni	0.28857
X	5010001	4539	nigoni	0.288147
X	5020001	4247	nigoni	0.287724
X	5030001	1747	nigoni	0.287301
X	5040001	2305	nigoni	0.286878
X	5050001	3170	nigoni	0.286455
X	5060001	1363	nigoni	0.286033
X	5070001	2013	nigoni	0.28561
X	5080001	2226	nigoni	0.285187
X	5090001	2574	nigoni	0.284764
X	5100001	1784	nigoni	0.284341
X	5110001	1443	nigoni	0.283918
X	5120001	2713	nigoni	0.283495
X	5130001	2104	nigoni	0.283072
X	5140001	3081	nigoni	0.28265
X	5150001	3583	nigoni	0.282227
X	5160001	2581	nigoni	0.281804
X	5170001	3181	nigoni	0.281381
X	5180001	482	nigoni	0.280958
X	5190001	2271	nigoni	0.280535
X	5200001	1817	nigoni	0.280112
X	5210001	2345	nigoni	0.27969
X	5220001	3662	nigoni	0.279267
X	5230001	1478	nigoni	0.278844
X	5240001	2335	nigoni	0.278421
X	5250001	2773	nigoni	0.277998
X	5260001	2033	nigoni	0.277575
X	5270001	957	nigoni	0.277152
X	5280001	231	nigoni	0.27673
X	5290001	1709	nigoni	0.276307
X	5300001	1391	nigoni	0.275884
X	5310001	6408	nigoni	0.275461
X	5320001	1726	nigoni	0.275038
X	5330001	2610	nigoni	0.274615
X	5340001	1110	nigoni	0.274192
X	5350001	2102	nigoni	0.27377
X	5360001	2997	nigoni	0.273347
X	5370001	599	nigoni	0.272924
X	5380001	2419	nigoni	0.272501
X	5390001	5696	nigoni	0.272078
X	5400001	5843	nigoni	0.271655
X	5410001	1980	nigoni	0.271232
X	5420001	5608	nigoni	0.27081
X	5430001	2534	nigoni	0.270387
X	5440001	2487	nigoni	0.269964
X	5450001	989	nigoni	0.269541
X	5460001	1587	nigoni	0.269118
X	5470001	2233	nigoni	0.268695
X	5480001	2557	nigoni	0.268272
X	5490001	1653	nigoni	0.26785
X	5500001	2672	nigoni	0.267427
X	5510001	1799	nigoni	0.267004
X	5520001	2759	nigoni	0.266581
X	5530001	767	nigoni	0.266158
X	5540001	2457	nigoni	0.265735
X	5550001	2808	nigoni	0.265312
X	5560001	1180	nigoni	0.264889
X	5570001	2522	nigoni	0.264467
X	5580001	2088	nigoni	0.264044
X	5590001	1920	nigoni	0.263621
X	5600001	2438	nigoni	0.263198
X	5610001	1344	nigoni	0.262775
X	5620001	1942	nigoni	0.262352
X	5630001	1987	nigoni	0.261929
X	5640001	2904	nigoni	0.261507
X	5650001	1951	nigoni	0.261084
X	5660001	1487	nigoni	0.260661
X	5670001	1875	nigoni	0.260238
X	5680001	2721	nigoni	0.259815
X	5690001	2401	nigoni	0.259392
X	5700001	2498	nigoni	0.258969
X	5710001	5777	nigoni	0.258547
X	5720001	5185	nigoni	0.258124
X	5730001	4808	nigoni	0.257701
X	5740001	1269	nigoni	0.257278
X	5750001	1991	nigoni	0.256855
X	5760001	2009	nigoni	0.256432
X	5770001	1359	nigoni	0.256009
X	5780001	2933	nigoni	0.255587
X	5790001	2543	nigoni	0.255164
X	5800001	1617	nigoni	0.254741
X	5810001	818	nigoni	0.254318
X	5820001	2098	nigoni	0.253895
X	5830001	1628	nigoni	0.253472
X	5840001	2117	nigoni	0.253049
X	5850001	2054	nigoni	0.252627
X	5860001	2837	nigoni	0.252204
X	5870001	2652	nigoni	0.251781
X	5880001	2126	nigoni	0.251358
X	5890001	4572	nigoni	0.250935
X	5900001	1941	nigoni	0.250512
X	5910001	2424	nigoni	0.250089
X	5920001	2519	nigoni	0.249667
X	5930001	3786	nigoni	0.249244
X	5940001	2890	nigoni	0.248821
X	5950001	2296	nigoni	0.248398
X	5960001	2412	nigoni	0.247975
X	5970001	2164	nigoni	0.247552
X	5980001	3021	nigoni	0.247129
X	5990001	2766	nigoni	0.246706
X	6000001	5224	nigoni	0.246284
X	6010001	4059	nigoni	0.245861
X	6020001	1715	nigoni	0.245438
X	6030001	2069	nigoni	0.245015
X	6040001	3404	nigoni	0.244592
X	6050001	2646	nigoni	0.244169
X	6060001	1879	nigoni	0.243746
X	6070001	3441	nigoni	0.243324
X	6080001	5599	nigoni	0.242901
X	6090001	2307	nigoni	0.242478
X	6100001	2349	nigoni	0.242055
X	6110001	2050	nigoni	0.241632
X	6120001	656	nigoni	0.241209
X	6130001	2153	nigoni	0.240786
X	6140001	2560	nigoni	0.240364
X	6150001	2018	nigoni	0.239941
X	6160001	995	nigoni	0.239518
X	6170001	2505	nigoni	0.239095
X	6180001	2748	nigoni	0.238672
X	6190001	2617	nigoni	0.238249
X	6200001	1732	nigoni	0.237826
X	6210001	2601	nigoni	0.237404
X	6220001	1371	nigoni	0.236981
X	6230001	1581	nigoni	0.236558
X	6240001	1514	nigoni	0.236135
X	6250001	2178	nigoni	0.235712
X	6260001	276	nigoni	0.235289
X	6270001	2918	nigoni	0.234866
X	6280001	3501	nigoni	0.234444
X	6290001	2253	nigoni	0.234021
X	6300001	1640	nigoni	0.233598
X	6310001	4442	nigoni	0.233175
X	6320001	2212	nigoni	0.232752
X	6330001	2264	nigoni	0.232329
X	6340001	2532	nigoni	0.231906
X	6350001	3150	nigoni	0.231484
X	6360001	2749	nigoni	0.231061
X	6370001	2968	nigoni	0.230638
X	6380001	1748	nigoni	0.230215
X	6390001	3141	nigoni	0.229792
X	6400001	2553	nigoni	0.229369
X	6410001	1556	nigoni	0.228946
X	6420001	2936	nigoni	0.228523
X	6430001	2470	nigoni	0.228101
X	6440001	1762	nigoni	0.227678
X	6450001	1531	nigoni	0.227255
X	6460001	3586	nigoni	0.226832
X	6470001	4380	nigoni	0.226409
X	6480001	5540	nigoni	0.225986
X	6490001	568	nigoni	0.225563
X	6500001	2277	nigoni	0.225141
X	6510001	2990	nigoni	0.224718
X	6520001	2386	nigoni	0.224295
X	6530001	2995	nigoni	0.223872
X	6540001	2031	nigoni	0.223449
X	6550001	1778	nigoni	0.223026
X	6560001	1817	nigoni	0.222603
X	6570001	3290	nigoni	0.222181
X	6580001	2144	nigoni	0.221758
X	6590001	1541	nigoni	0.221335
X	6600001	2701	nigoni	0.220912
X	6610001	1853	nigoni	0.220489
X	6620001	1900	nigoni	0.220066
X	6630001	2735	nigoni	0.219643
X	6640001	1742	nigoni	0.219221
X	6650001	3506	nigoni	0.218798
X	6660001	3337	nigoni	0.218375
X	6670001	3677	nigoni	0.217952
X	6680001	3583	nigoni	0.217529
X	6690001	1620	nigoni	0.217106
X	6700001	305	nigoni	0.216683
X	6710001	1270	nigoni	0.216261
X	6720001	1682	nigoni	0.215838
X	6730001	504	nigoni	0.215415
X	6740001	0	nigoni	0.214992
X	6750001	0	nigoni	0.214569
X	6760001	3087	nigoni	0.214146
X	6770001	1213	nigoni	0.213723
X	6780001	3562	nigoni	0.213301
X	6790001	3111	nigoni	0.212878
X	6800001	988	nigoni	0.212455
X	6810001	1291	nigoni	0.212032
X	6820001	2618	nigoni	0.211609
X	6830001	1950	nigoni	0.211186
X	6840001	2330	nigoni	0.210763
X	6850001	2362	nigoni	0.21034
X	6860001	3368	nigoni	0.209918
X	6870001	1572	nigoni	0.209495
X	6880001	2292	nigoni	0.209072
X	6890001	1899	nigoni	0.208649
X	6900001	1554	nigoni	0.208226
X	6910001	2091	nigoni	0.207803
X	6920001	2569	nigoni	0.20738
X	6930001	1412	nigoni	0.206958
X	6940001	2706	nigoni	0.206535
X	6950001	1690	nigoni	0.206112
X	6960001	1958	nigoni	0.205689
X	6970001	1361	nigoni	0.205266
X	6980001	2315	nigoni	0.204843
X	6990001	1551	nigoni	0.20442
X	7000001	3551	nigoni	0.203998
X	7010001	2397	nigoni	0.203575
X	7020001	867	nigoni	0.203152
X	7030001	470	nigoni	0.202729
X	7040001	3500	nigoni	0.202306
X	7050001	2751	nigoni	0.201883
X	7060001	1661	nigoni	0.20146
X	7070001	2424	nigoni	0.201038
X	7080001	1736	nigoni	0.200615
X	7090001	1652	nigoni	0.200192
X	7100001	1583	nigoni	0.199769
X	7110001	2026	nigoni	0.199346
X	7120001	1047	nigoni	0.198923
X	7130001	2591	nigoni	0.1985
X	7140001	4443	nigoni	0.198078
X	7150001	3684	nigoni	0.197655
X	7160001	2166	nigoni	0.197232
X	7170001	3489	nigoni	0.196809
X	7180001	2361	nigoni	0.196386
X	7190001	5722	nigoni	0.195963
X	7200001	3428	nigoni	0.19554
X	7210001	2798	nigoni	0.195117
X	7220001	1742	nigoni	0.194695
X	7230001	1575	nigoni	0.194272
X	7240001	3907	nigoni	0.193849
X	7250001	2861	nigoni	0.193426
X	7260001	3333	nigoni	0.193003
X	7270001	1850	nigoni	0.19258
X	7280001	5289	nigoni	0.192157
X	7290001	4393	nigoni	0.191735
X	7300001	3943	nigoni	0.191312
X	7310001	2084	nigoni	0.190889
X	7320001	4508	nigoni	0.190466
X	7330001	4446	nigoni	0.190043
X	7340001	5790	nigoni	0.18962
X	7350001	2639	nigoni	0.189197
X	7360001	5099	nigoni	0.188775
X	7370001	5365	nigoni	0.188352
X	7380001	5572	nigoni	0.187929
X	7390001	2881	nigoni	0.187506
X	7400001	3356	nigoni	0.187083
X	7410001	3323	nigoni	0.18666
X	7420001	3171	nigoni	0.186237
X	7430001	3587	nigoni	0.185815
X	7440001	6144	nigoni	0.185392
X	7450001	3445	nigoni	0.184969
X	7460001	5910	nigoni	0.184546
X	7470001	6264	nigoni	0.184123
X	7480001	4427	nigoni	0.1837
X	7490001	3940	nigoni	0.183277
X	7500001	1222	nigoni	0.182855
X	7510001	1312	nigoni	0.182432
X	7520001	1086	nigoni	0.182009
X	7530001	4485	nigoni	0.181586
X	7540001	5736	nigoni	0.181163
X	7550001	2580	nigoni	0.18074
X	7560001	2809	nigoni	0.180317
X	7570001	1177	nigoni	0.179895
X	7580001	1639	nigoni	0.179472
X	7590001	1092	nigoni	0.179049
X	7600001	3324	nigoni	0.178626
X	7610001	3259	nigoni	0.178203
X	7620001	2932	nigoni	0.17778
X	7630001	871	nigoni	0.177357
X	7640001	1820	nigoni	0.176934
X	7650001	3462	nigoni	0.176512
X	7660001	603	nigoni	0.176089
X	7670001	3019	nigoni	0.175666
X	7680001	2586	nigoni	0.175243
X	7690001	3763	nigoni	0.17482
X	7700001	1859	nigoni	0.174397
X	7710001	1921	nigoni	0.173974
X	7720001	3201	nigoni	0.173552
X	7730001	2973	nigoni	0.173129
X	7740001	1942	nigoni	0.172706
X	7750001	2658	nigoni	0.172283
X	7760001	3057	nigoni	0.17186
X	7770001	1126	nigoni	0.171437
X	7780001	2239	nigoni	0.171014
X	7790001	2884	nigoni	0.170592
X	7800001	1260	nigoni	0.170169
X	7810001	2303	nigoni	0.169746
X	7820001	1739	nigoni	0.169323
X	7830001	2639	nigoni	0.1689
X	7840001	2126	nigoni	0.168477
X	7850001	2152	nigoni	0.168054
X	7860001	1442	nigoni	0.167632
X	7870001	3197	nigoni	0.167209
X	7880001	3277	nigoni	0.166786
X	7890001	1556	nigoni	0.166363
X	7900001	2089	nigoni	0.16594
X	7910001	3318	nigoni	0.165517
X	7920001	1731	nigoni	0.165094
X	7930001	2386	nigoni	0.164672
X	7940001	2092	nigoni	0.164249
X	7950001	2321	nigoni	0.163826
X	7960001	1604	nigoni	0.163403
X	7970001	1451	nigoni	0.16298
X	7980001	3016	nigoni	0.162557
X	7990001	1684	nigoni	0.162134
X	8000001	2025	nigoni	0.161712
X	8010001	2263	nigoni	0.161289
X	8020001	5734	nigoni	0.160866
X	8030001	10000	nigoni	0.160443
X	8040001	8440	nigoni	0.16002
X	8050001	6979	nigoni	0.159597
X	8060001	7952	nigoni	0.159174
X	8070001	6925	nigoni	0.158751
X	8080001	4995	nigoni	0.158329
X	8090001	4626	nigoni	0.157906
X	8100001	5670	nigoni	0.157483
X	8110001	5335	nigoni	0.15706
X	8120001	3053	nigoni	0.156637
X	8130001	2130	nigoni	0.156214
X	8140001	6824	nigoni	0.155791
X	8150001	5316	nigoni	0.155369
X	8160001	3210	nigoni	0.154946
X	8170001	4251	nigoni	0.154523
X	8180001	6987	nigoni	0.1541
X	8190001	6435	nigoni	0.153677
X	8200001	4282	nigoni	0.153254
X	8210001	4500	nigoni	0.152831
X	8220001	7378	nigoni	0.152409
X	8230001	6078	nigoni	0.151986
X	8240001	3045	nigoni	0.151563
X	8250001	4113	nigoni	0.15114
X	8260001	3882	nigoni	0.150717
X	8270001	2417	nigoni	0.150294
X	8280001	3056	nigoni	0.149871
X	8290001	3261	nigoni	0.149449
X	8300001	2909	nigoni	0.149026
X	8310001	2877	nigoni	0.148603
X	8320001	3022	nigoni	0.14818
X	8330001	4982	nigoni	0.147757
X	8340001	8948	nigoni	0.147334
X	8350001	9655	nigoni	0.146911
X	8360001	2194	nigoni	0.146489
X	8370001	1506	nigoni	0.146066
X	8380001	0	nigoni	0.145643
X	8390001	620	nigoni	0.14522
X	8400001	1003	nigoni	0.144797
X	8410001	4230	nigoni	0.144374
X	8420001	3216	nigoni	0.143951
X	8430001	5353	nigoni	0.143529
X	8440001	1141	nigoni	0.143106
X	8450001	3141	nigoni	0.142683
X	8460001	3206	nigoni	0.14226
X	8470001	2717	nigoni	0.141837
X	8480001	2551	nigoni	0.141414
X	8490001	640	nigoni	0.140991
X	8500001	686	nigoni	0.140568
X	8510001	2047	nigoni	0.140146
X	8520001	356	nigoni	0.139723
X	8530001	1041	nigoni	0.1393
X	8540001	909	nigoni	0.138877
X	8550001	1618	nigoni	0.138454
X	8560001	776	nigoni	0.138031
X	8570001	1229	nigoni	0.137608
X	8580001	1341	nigoni	0.137186
X	8590001	2019	nigoni	0.136763
X	8600001	1160	nigoni	0.13634
X	8610001	668	nigoni	0.135917
X	8620001	772	nigoni	0.135494
X	8630001	2809	nigoni	0.135071
X	8640001	2577	nigoni	0.134648
X	8650001	3372	nigoni	0.134226
X	8660001	1535	nigoni	0.133803
X	8670001	1384	nigoni	0.13338
X	8680001	1294	nigoni	0.132957
X	8690001	3334	nigoni	0.132534
X	8700001	2073	nigoni	0.132111
X	8710001	1169	nigoni	0.131688
X	8720001	1224	nigoni	0.131266
X	8730001	2835	nigoni	0.130843
X	8740001	1176	nigoni	0.13042
X	8750001	713	nigoni	0.129997
X	8760001	762	nigoni	0.129574
X	8770001	2005	nigoni	0.129151
X	8780001	2449	nigoni	0.128728
X	8790001	2287	nigoni	0.128306
X	8800001	1385	nigoni	0.127883
X	8810001	959	nigoni	0.12746
X	8820001	2089	nigoni	0.127037
X	8830001	2529	nigoni	0.126614
X	8840001	515	nigoni	0.126191
X	8850001	564	nigoni	0.125768
X	8860001	681	nigoni	0.125346
X	8870001	390	nigoni	0.124923
X	8880001	1789	nigoni	0.1245
X	8890001	1077	nigoni	0.124077
X	8900001	2046	nigoni	0.123654
X	8910001	802	nigoni	0.123231
X	8920001	1222	nigoni	0.122808
X	8930001	710	nigoni	0.122385
X	8940001	1201	nigoni	0.121963
X	8950001	1162	nigoni	0.12154
X	8960001	1453	nigoni	0.121117
X	8970001	1295	nigoni	0.120694
X	8980001	1766	nigoni	0.120271
X	8990001	0	nigoni	0.119848
X	9000001	575	nigoni	0.119425
X	9010001	554	nigoni	0.119003
X	9020001	790	nigoni	0.11858
X	9030001	2059	nigoni	0.118157
X	9040001	1756	nigoni	0.117734
X	9050001	3846	nigoni	0.117311
X	9060001	1965	nigoni	0.116888
X	9070001	269	nigoni	0.116465
X	9080001	1256	nigoni	0.116043
X	9090001	1505	nigoni	0.11562
X	9100001	623	nigoni	0.115197
X	9110001	429	nigoni	0.114774
X	9120001	1822	nigoni	0.114351
X	9130001	1007	nigoni	0.113928
X	9140001	602	nigoni	0.113505
X	9150001	1457	nigoni	0.113083
X	9160001	2044	nigoni	0.11266
X	9170001	1172	nigoni	0.112237
X	9180001	933	nigoni	0.111814
X	9190001	453	nigoni	0.111391
X	9200001	3371	nigoni	0.110968
X	9210001	883	nigoni	0.110545
X	9220001	2878	nigoni	0.110123
X	9230001	2748	nigoni	0.1097
X	9240001	2292	nigoni	0.109277
X	9250001	3756	nigoni	0.108854
X	9260001	1370	nigoni	0.108431
X	9270001	2531	nigoni	0.108008
X	9280001	3448	nigoni	0.107585
X	9290001	3075	nigoni	0.107163
X	9300001	5793	nigoni	0.10674
X	9310001	1478	nigoni	0.106317
X	9320001	232	nigoni	0.105894
X	9330001	1007	nigoni	0.105471
X	9340001	1068	nigoni	0.105048
X	9350001	1233	nigoni	0.104625
X	9360001	967	nigoni	0.104202
X	9370001	934	nigoni	0.10378
X	9380001	1014	nigoni	0.103357
X	9390001	733	nigoni	0.102934
X	9400001	1238	nigoni	0.102511
X	9410001	306	nigoni	0.102088
X	9420001	2581	nigoni	0.101665
X	9430001	5119	nigoni	0.101242
X	9440001	566	nigoni	0.10082
X	9450001	1311	nigoni	0.100397
X	9460001	1315	nigoni	0.0999739
X	9470001	551	nigoni	0.099551
X	9480001	1432	nigoni	0.0991282
X	9490001	1006	nigoni	0.0987053
X	9500001	4263	nigoni	0.0982824
X	9510001	6632	nigoni	0.0978596
X	9520001	3620	nigoni	0.0974367
X	9530001	6577	nigoni	0.0970139
X	9540001	3435	nigoni	0.096591
X	9550001	621	nigoni	0.0961681
X	9560001	1203	nigoni	0.0957453
X	9570001	2741	nigoni	0.0953224
X	9580001	3325	nigoni	0.0948995
X	9590001	3517	nigoni	0.0944767
X	9600001	1138	nigoni	0.0940538
X	9610001	773	nigoni	0.093631
X	9620001	3573	nigoni	0.0932081
X	9630001	1027	nigoni	0.0927852
X	9640001	1837	nigoni	0.0923624
X	9650001	2305	nigoni	0.0919395
X	9660001	1009	nigoni	0.0915167
X	9670001	1442	nigoni	0.0910938
X	9680001	2245	nigoni	0.0906709
X	9690001	1115	nigoni	0.0902481
X	9700001	167	nigoni	0.0898252
X	9710001	745	nigoni	0.0894024
X	9720001	174	nigoni	0.0889795
X	9730001	1656	nigoni	0.0885566
X	9740001	2429	nigoni	0.0881338
X	9750001	609	nigoni	0.0877109
X	9760001	548	nigoni	0.0872881
X	9770001	456	nigoni	0.0868652
X	9780001	2100	nigoni	0.0864423
X	9790001	768	nigoni	0.0860195
X	9800001	1899	nigoni	0.0855966
X	9810001	509	nigoni	0.0851738
X	9820001	812	nigoni	0.0847509
X	9830001	1272	nigoni	0.084328
X	9840001	952	nigoni	0.0839052
X	9850001	913	nigoni	0.0834823
X	9860001	2040	nigoni	0.0830595
