Chr	BP	gene_length	species	norm_dist_center
V	5600001	1947.074074	nigoni	0.248737
V	5700001	1634.733333	nigoni	0.24425
V	5800001	1775.541667	nigoni	0.239763
V	5900001	1728.387097	nigoni	0.235276
V	6000001	1523.782609	nigoni	0.230789
V	6100001	2006.62963	nigoni	0.226302
V	6200001	2430.666667	nigoni	0.221816
V	6300001	3513.846154	nigoni	0.217329
V	6400001	3521.888889	nigoni	0.212842
V	6500001	2065.206897	nigoni	0.208355
V	6600001	1545.21875	nigoni	0.203868
V	6700001	2605	nigoni	0.199381
V	6800001	3341.25	nigoni	0.194895
V	6900001	2034.038462	nigoni	0.190408
V	7000001	1661.742857	nigoni	0.185921
V	7100001	2683.333333	nigoni	0.181434
V	7200001	1722.166667	nigoni	0.176947
V	7300001	1824.344828	nigoni	0.17246
V	7400001	1608.419355	nigoni	0.167974
V	7500001	1841.285714	nigoni	0.163487
V	7600001	2328.375	nigoni	0.159
V	7700001	3007.578947	nigoni	0.154513
V	7800001	1602.137931	nigoni	0.150026
V	7900001	2106.653846	nigoni	0.145539
V	8000001	1695.32	nigoni	0.141052
V	8100001	1222.185185	nigoni	0.136566
V	8200001	1545.384615	nigoni	0.132079
V	8300001	2276	nigoni	0.127592
V	8400001	2105.434783	nigoni	0.123105
V	8500001	2183.090909	nigoni	0.118618
V	8600001	1950.4	nigoni	0.114131
V	8700001	2057.791667	nigoni	0.109645
V	8800001	1746.642857	nigoni	0.105158
V	8900001	1814.035714	nigoni	0.100671
V	9000001	1857.233333	nigoni	0.096184
V	9100001	1889.25	nigoni	0.0916972
V	9200001	1834.885714	nigoni	0.0872103
V	9300001	1909	nigoni	0.0827235
V	9400001	1474.8	nigoni	0.0782366
V	9500001	1971.366667	nigoni	0.0737498
V	9600001	1252.526316	nigoni	0.069263
V	9700001	1695.8125	nigoni	0.0647761
V	9800001	1565.703704	nigoni	0.0602893
V	9900001	1523.05	nigoni	0.0558024
V	10000001	2673.136364	nigoni	0.0513156
V	10100001	2126.3	nigoni	0.0468287
V	10200001	1608.35	nigoni	0.0423419
V	10300001	1722.92	nigoni	0.0378551
V	10400001	1852.878788	nigoni	0.0333682
V	10500001	2213.55	nigoni	0.0288814
V	10600001	2777.217391	nigoni	0.0243945
V	10700001	1831.612903	nigoni	0.0199077
V	10800001	1373.75	nigoni	0.0154208
V	10900001	1336.222222	nigoni	0.010934
V	11000001	1637.096774	nigoni	0.00644715
V	11100001	2107.434783	nigoni	0.0019603
V	11200001	1251.96875	nigoni	0.00252654
V	11300001	1701.206897	nigoni	0.00701339
V	11400001	1378.971429	nigoni	0.0115002
V	11500001	2062.310345	nigoni	0.0159871
V	11600001	1644.125	nigoni	0.0204739
V	11700001	1886.733333	nigoni	0.0249608
V	11800001	1743.805556	nigoni	0.0294476
V	11900001	2503.6	nigoni	0.0339344
V	12000001	1629.794118	nigoni	0.0384213
V	12100001	1367.769231	nigoni	0.0429081
V	12200001	2056.807692	nigoni	0.047395
V	12300001	2094.8	nigoni	0.0518818
V	12400001	2800.473684	nigoni	0.0563687
V	12500001	1824.166667	nigoni	0.0608555
V	12600001	1966.727273	nigoni	0.0653424
V	12700001	2126.21875	nigoni	0.0698292
V	12800001	2010.208333	nigoni	0.074316
V	12900001	1288.787879	nigoni	0.0788029
V	13000001	1703.071429	nigoni	0.0832897
V	13100001	10845.25	nigoni	0.0877766
V	13200001	1797.115385	nigoni	0.0922634
V	13300001	2777.1875	nigoni	0.0967503
V	13400001	2036.964286	nigoni	0.101237
V	13500001	1648.566667	nigoni	0.105724
V	13600001	1654.625	nigoni	0.110211
V	13700001	1595.607143	nigoni	0.114698
V	13800001	2310.392857	nigoni	0.119184
V	13900001	1673.607143	nigoni	0.123671
V	14000001	2376.785714	nigoni	0.128158
V	14100001	2200.6	nigoni	0.132645
V	14200001	1673.090909	nigoni	0.137132
V	14300001	1259.837838	nigoni	0.141619
V	14400001	2293.25	nigoni	0.146106
V	14500001	2138.666667	nigoni	0.150592
V	14600001	1769.352941	nigoni	0.155079
V	14700001	2042.947368	nigoni	0.159566
V	14800001	1770.714286	nigoni	0.164053
V	14900001	2171.875	nigoni	0.16854
V	15000001	1569.90625	nigoni	0.173027
V	15100001	2200.625	nigoni	0.177513
V	15200001	1683.21875	nigoni	0.182
V	15300001	1955.757576	nigoni	0.186487
V	15400001	1371.5	nigoni	0.190974
V	15500001	1845.461538	nigoni	0.195461
V	15600001	2354.555556	nigoni	0.199948
V	15700001	1977.807692	nigoni	0.204435
V	15800001	1872.130435	nigoni	0.208921
V	15900001	1270.866667	nigoni	0.213408
V	16000001	1117.512821	nigoni	0.217895
V	16100001	1587.708333	nigoni	0.222382
V	16200001	1107.765957	nigoni	0.226869
V	16300001	1489.184211	nigoni	0.231356
V	16400001	2638.315789	nigoni	0.235842
V	16500001	3322.5	nigoni	0.240329
V	16600001	1765.583333	nigoni	0.244816
V	16700001	1240.322581	nigoni	0.249303
V	16800001	1069.027027	nigoni	0.25379
V	16900001	1868.851852	nigoni	0.258277
V	17000001	1768.028571	nigoni	0.262763
V	17100001	1508.454545	nigoni	0.26725
V	17200001	1685.5	nigoni	0.271737
V	17300001	1809.586207	nigoni	0.276224
V	17400001	1772.137931	nigoni	0.280711
V	17500001	1312.172414	nigoni	0.285198
V	17600001	925.1451613	nigoni	0.289685
V	17700001	2188.482759	nigoni	0.294171
V	17800001	1161.5	nigoni	0.298658
V	17900001	1524.567568	nigoni	0.303145
V	18000001	1259.2	nigoni	0.307632
V	18100001	1752.925926	nigoni	0.312119
V	18200001	1952.172414	nigoni	0.316606
V	18300001	1644.058824	nigoni	0.321092
V	18400001	2184.434783	nigoni	0.325579
V	18500001	2076.038462	nigoni	0.330066
V	18600001	1161.657143	nigoni	0.334553
V	18700001	1481.68	nigoni	0.33904
V	18800001	1693.529412	nigoni	0.343527
V	18900001	2451.454545	nigoni	0.348014
V	19000001	1206.931034	nigoni	0.3525
V	19100001	1434.666667	nigoni	0.356987
V	19200001	2572.052632	nigoni	0.361474
V	19300001	2385.238095	nigoni	0.365961
V	19400001	1686.947368	nigoni	0.370448
V	19500001	1511.038462	nigoni	0.374935
V	19600001	2266.583333	nigoni	0.379421
V	19700001	2502.421053	nigoni	0.383908
V	19800001	3916.5625	nigoni	0.388395
V	19900001	3462.409091	nigoni	0.392882
V	20000001	2706.052632	nigoni	0.397369
V	20100001	3671.333333	nigoni	0.401856
V	20200001	2474.956522	nigoni	0.406342
V	20300001	3233.789474	nigoni	0.410829
V	20400001	1943.413793	nigoni	0.415316
V	20500001	2442.611111	nigoni	0.419803
V	20600001	1494.272727	nigoni	0.42429
V	20700001	3279.533333	nigoni	0.428777
V	20800001	2581.45	nigoni	0.433264
V	20900001	2246.363636	nigoni	0.43775
V	21000001	4096.133333	nigoni	0.442237
V	21100001	2933.722222	nigoni	0.446724
V	21200001	2206.961538	nigoni	0.451211
V	21300001	1435.703704	nigoni	0.455698
V	21400001	2957.8	nigoni	0.460185
V	21500001	2061.241379	nigoni	0.464671
V	21600001	1924.166667	nigoni	0.469158
V	21700001	2264.85	nigoni	0.473645
V	21800001	2365.294118	nigoni	0.478132
V	21900001	2171.466667	nigoni	0.482619
V	22000001	2647.909091	nigoni	0.487106
V	22100001	1767.1	nigoni	0.491593
V	22200001	1418.25	nigoni	0.496079
X	1	2452.481481	nigoni	0.5
X	100001	1790.269231	nigoni	0.495771
X	200001	2064.75	nigoni	0.491543
X	300001	2647.4	nigoni	0.487314
X	400001	2766.8	nigoni	0.483086
X	500001	2407.590909	nigoni	0.478857
X	600001	1654.2	nigoni	0.474628
X	700001	2179.5	nigoni	0.4704
X	800001	1774.176471	nigoni	0.466171
X	900001	3678.125	nigoni	0.461943
X	1000001	2876.3125	nigoni	0.457714
X	1100001	2982.333333	nigoni	0.453485
X	1200001	3223.133333	nigoni	0.449257
X	1300001	2109.72	nigoni	0.445028
X	1400001	2085.333333	nigoni	0.440799
X	1500001	2200.333333	nigoni	0.436571
X	1600001	1591.225806	nigoni	0.432342
X	1700001	2991.666667	nigoni	0.428114
X	1800001	2882.611111	nigoni	0.423885
X	1900001	2783.052632	nigoni	0.419656
X	2000001	5161.363636	nigoni	0.415428
X	2100001	2948.35	nigoni	0.411199
X	2200001	3978.625	nigoni	0.406971
X	2300001	1555.793103	nigoni	0.402742
X	2400001	1235.25	nigoni	0.398513
X	2500001	1652.55	nigoni	0.394285
X	2600001	4482.111111	nigoni	0.390056
X	2700001	4207.230769	nigoni	0.385828
X	2800001	2763.217391	nigoni	0.381599
X	2900001	3582	nigoni	0.37737
X	3000001	2064.809524	nigoni	0.373142
X	3100001	2389.7	nigoni	0.368913
X	3200001	3138.3125	nigoni	0.364685
X	3300001	2519.833333	nigoni	0.360456
X	3400001	2671.764706	nigoni	0.356227
X	3500001	2928.9	nigoni	0.351999
X	3600001	2033.809524	nigoni	0.34777
X	3700001	922.9393939	nigoni	0.343542
X	3800001	2387.117647	nigoni	0.339313
X	3900001	3743.166667	nigoni	0.335084
X	4000001	2703.454545	nigoni	0.330856
X	4100001	2812.578947	nigoni	0.326627
X	4200001	3312.578947	nigoni	0.322399
X	4300001	7204	nigoni	0.31817
X	4400001	3901.153846	nigoni	0.313941
X	4500001	2939.166667	nigoni	0.309713
X	4600001	3293.411765	nigoni	0.305484
X	4700001	2542.25	nigoni	0.301255
X	4800001	2552.5	nigoni	0.297027
X	4900001	864.9444444	nigoni	0.292798
X	5000001	1919.291667	nigoni	0.28857
X	5100001	2114	nigoni	0.284341
X	5200001	4647.25	nigoni	0.280112
X	5300001	3150.75	nigoni	0.275884
X	5400001	2202.647059	nigoni	0.271655
X	5500001	4023.647059	nigoni	0.267427
X	5600001	3323.333333	nigoni	0.263198
X	5700001	2685.6875	nigoni	0.258969
X	5800001	4005.117647	nigoni	0.254741
X	5900001	3858	nigoni	0.250512
X	6000001	2207.666667	nigoni	0.246284
X	6100001	2263.454545	nigoni	0.242055
X	6200001	2278.444444	nigoni	0.237826
X	6300001	1939.526316	nigoni	0.233598
X	6400001	2470.045455	nigoni	0.229369
X	6500001	4671.538462	nigoni	0.225141
X	6600001	1996	nigoni	0.220912
X	6700001	1104.407407	nigoni	0.216683
X	6800001	2784	nigoni	0.212455
X	6900001	4391.444444	nigoni	0.208226
X	7000001	3307.421053	nigoni	0.203998
X	7100001	2486.75	nigoni	0.199769
X	7200001	1612.117647	nigoni	0.19554
X	7300001	1096.291667	nigoni	0.191312
X	7400001	1459.791667	nigoni	0.187083
X	7500001	1998.944444	nigoni	0.182855
X	7600001	3515.285714	nigoni	0.178626
X	7700001	1533.190476	nigoni	0.174397
X	7800001	3710.818182	nigoni	0.170169
X	7900001	2183.904762	nigoni	0.16594
X	8000001	1896.636364	nigoni	0.161712
X	8100001	998.9375	nigoni	0.157483
X	8200001	1504.125	nigoni	0.153254
X	8300001	1449.526316	nigoni	0.149026
X	8400001	1274	nigoni	0.144797
X	8500001	2472.4	nigoni	0.140568
X	8600001	1669.038462	nigoni	0.13634
X	8700001	2186.529412	nigoni	0.132111
X	8800001	2341.714286	nigoni	0.127883
X	8900001	3031.0625	nigoni	0.123654
X	9000001	2833.090909	nigoni	0.119425
X	9100001	2935.210526	nigoni	0.115197
X	9200001	2134.4	nigoni	0.110968
X	9300001	2196.3125	nigoni	0.10674
X	9400001	2719.6	nigoni	0.102511
X	9500001	1390.166667	nigoni	0.0982824
X	9600001	2058.045455	nigoni	0.0940538
X	9700001	2792	nigoni	0.0898252
X	9800001	2307.375	nigoni	0.0855966
X	9900001	1448.619048	nigoni	0.081368
X	10000001	2357.666667	nigoni	0.0771394
X	10100001	2121.916667	nigoni	0.0729108
X	10200001	1931.857143	nigoni	0.0686822
X	10300001	1363.923077	nigoni	0.0644536
X	10400001	2614.5	nigoni	0.060225
X	10500001	2383.95	nigoni	0.0559964
X	10600001	2767.318182	nigoni	0.0517678
X	10700001	2474.789474	nigoni	0.0475392
X	10800001	3929.933333	nigoni	0.0433106
X	10900001	3050	nigoni	0.039082
X	11000001	2177.68	nigoni	0.0348534
X	11100001	2819.411765	nigoni	0.0306247
X	11200001	2153.517241	nigoni	0.0263961
X	11300001	2300.592593	nigoni	0.0221675
X	11400001	4579.4	nigoni	0.0179389
X	11500001	3230.5	nigoni	0.0137103
X	11600001	1885.882353	nigoni	0.00948172
X	11700001	2398.052632	nigoni	0.00525311
X	11800001	1792.277778	nigoni	0.00102451
X	11900001	1906.045455	nigoni	0.0032041
X	12000001	2383.5	nigoni	0.0074327
X	12100001	2507.142857	nigoni	0.0116613
X	12200001	2587.571429	nigoni	0.0158899
X	12300001	1296.904762	nigoni	0.0201185
X	12400001	2202.954545	nigoni	0.0243471
X	12500001	2150.153846	nigoni	0.0285757
X	12600001	2372.761905	nigoni	0.0328043
X	12700001	2580.190476	nigoni	0.0370329
X	12800001	2927.619048	nigoni	0.0412615
X	12900001	1719.033333	nigoni	0.0454902
X	13000001	2679.052632	nigoni	0.0497188
X	13100001	2956.631579	nigoni	0.0539474
X	13200001	2409.105263	nigoni	0.058176
X	13300001	2306.3	nigoni	0.0624046
X	13400001	3517.133333	nigoni	0.0666332
X	13500001	1574.5	nigoni	0.0708618
X	13600001	1288.740741	nigoni	0.0750904
X	13700001	2253.6	nigoni	0.079319
X	13800001	1951.933333	nigoni	0.0835476
X	13900001	2112.818182	nigoni	0.0877762
X	14000001	2576.923077	nigoni	0.0920048
X	14100001	2127.52381	nigoni	0.0962334
X	14200001	1397.076923	nigoni	0.100462
X	14300001	2177.105263	nigoni	0.104691
X	14400001	2067.666667	nigoni	0.108919
X	14500001	2025.875	nigoni	0.113148
X	14600001	2686.111111	nigoni	0.117376
X	14700001	3706.769231	nigoni	0.121605
X	14800001	2678.647059	nigoni	0.125834
X	14900001	2079.2	nigoni	0.130062
X	15000001	3301.866667	nigoni	0.134291
X	15100001	2621.333333	nigoni	0.138519
X	15200001	2560.692308	nigoni	0.142748
X	15300001	2382.714286	nigoni	0.146977
X	15400001	2997.0625	nigoni	0.151205
X	15500001	1116.548387	nigoni	0.155434
X	15600001	3696.071429	nigoni	0.159663
X	15700001	1616.541667	nigoni	0.163891
X	15800001	1186.24	nigoni	0.16812
X	15900001	2450.928571	nigoni	0.172348
X	16000001	3708.636364	nigoni	0.176577
X	16100001	1692	nigoni	0.180806
X	16200001	3067.428571	nigoni	0.185034
X	16300001	1456.703704	nigoni	0.189263
X	16400001	1156.666667	nigoni	0.193491
X	16500001	1642.545455	nigoni	0.19772
X	16600001	1657.785714	nigoni	0.201949
X	16700001	1161.148148	nigoni	0.206177
X	16800001	2252.809524	nigoni	0.210406
X	16900001	1837.636364	nigoni	0.214634
X	17000001	1936	nigoni	0.218863
X	17100001	1794.416667	nigoni	0.223092
X	17200001	1442.210526	nigoni	0.22732
X	17300001	1370.5	nigoni	0.231549
X	17400001	2436.478261	nigoni	0.235777
X	17500001	2815.5625	nigoni	0.240006
X	17600001	2257.857143	nigoni	0.244235
X	17700001	2458	nigoni	0.248463
X	17800001	3564.133333	nigoni	0.252692
X	17900001	1441.210526	nigoni	0.25692
X	18000001	1844.117647	nigoni	0.261149
X	18100001	2675.52381	nigoni	0.265378
X	18200001	1800.222222	nigoni	0.269606
X	18300001	1968.92	nigoni	0.273835
X	18400001	1192.947368	nigoni	0.278063
X	18500001	1767.1	nigoni	0.282292
X	18600001	2299.117647	nigoni	0.286521
X	18700001	2284.111111	nigoni	0.290749
X	18800001	2839.6875	nigoni	0.294978
X	18900001	1560.866667	nigoni	0.299206
X	19000001	3303.142857	nigoni	0.303435
X	19100001	3470.25	nigoni	0.307664
X	19200001	2290.285714	nigoni	0.311892
X	19300001	5587.555556	nigoni	0.316121
X	19400001	2517.333333	nigoni	0.32035
X	19500001	2671.7	nigoni	0.324578
X	19600001	2337.454545	nigoni	0.328807
X	19700001	3329.6	nigoni	0.333035
X	19800001	3652.421053	nigoni	0.337264
X	19900001	4183.5	nigoni	0.341493
X	20000001	1587.272727	nigoni	0.345721
X	20100001	1128.357143	nigoni	0.34995
X	20200001	1074.130435	nigoni	0.354178
X	20300001	859.8421053	nigoni	0.358407
X	20400001	1053.888889	nigoni	0.362636
X	20500001	2016	nigoni	0.366864
X	20600001	1214.545455	nigoni	0.371093
X	20700001	2006.272727	nigoni	0.375321
X	20800001	2375.130435	nigoni	0.37955
X	20900001	2208.5	nigoni	0.383779
X	21000001	1768.55	nigoni	0.388007
X	21100001	2171.210526	nigoni	0.392236
X	21200001	3413.333333	nigoni	0.396464
X	21300001	3082.636364	nigoni	0.400693
X	21400001	2590.611111	nigoni	0.404922
X	21500001	2591.230769	nigoni	0.40915
X	21600001	2035.035714	nigoni	0.413379
X	21700001	2198	nigoni	0.417607
X	21800001	1906.380952	nigoni	0.421836
X	21900001	1164.78125	nigoni	0.426065
X	22000001	2709.611111	nigoni	0.430293
X	22100001	2826.5	nigoni	0.434522
X	22200001	1201.46875	nigoni	0.43875
X	22300001	1962.473684	nigoni	0.442979
X	22400001	1991.105263	nigoni	0.447208
X	22500001	1783.105263	nigoni	0.451436
X	22600001	1755.4375	nigoni	0.455665
X	22700001	1026.038462	nigoni	0.459893
X	22800001	1481.75	nigoni	0.464122
X	22900001	1140.333333	nigoni	0.468351
X	23000001	2187	nigoni	0.472579
X	23100001	1408.166667	nigoni	0.476808
X	23200001	1986.095238	nigoni	0.481037
X	23300001	2102.125	nigoni	0.485265
X	23400001	1590.958333	nigoni	0.489494
X	23500001	2843.357143	nigoni	0.493722
X	23600001	1811.555556	nigoni	0.497951
I	1	3858.8	remanei	0.5
I	100001	2953.388889	remanei	0.494202
I	200001	2863.333333	remanei	0.488404
I	300001	7017	remanei	0.482606
I	400001	5445	remanei	0.476808
I	500001	3396.916667	remanei	0.47101
I	600001	3222.4375	remanei	0.465212
I	700001	10808.875	remanei	0.459414
I	800001	3624.230769	remanei	0.453617
I	900001	3199	remanei	0.447819
I	1000001	5208.625	remanei	0.442021
I	1100001	2608.882353	remanei	0.436223
I	1200001	3194.608696	remanei	0.430425
I	1300001	3986.611111	remanei	0.424627
I	1400001	7331.2	remanei	0.418829
I	1500001	3752.8125	remanei	0.413031
I	1600001	4118.375	remanei	0.407233
I	1700001	3459.25	remanei	0.401435
I	1800001	4618.823529	remanei	0.395637
I	1900001	9016.666667	remanei	0.389839
I	2000001	4025.461538	remanei	0.384041
I	2100001	2778.315789	remanei	0.378243
I	2200001	4244.538462	remanei	0.372446
I	2300001	3661.214286	remanei	0.366648
I	2400001	3543.4	remanei	0.36085
I	2500001	4973.058824	remanei	0.355052
I	2600001	6514.333333	remanei	0.349254
I	2700001	3061.166667	remanei	0.343456
I	2800001	5301.1	remanei	0.337658
I	2900001	6012.5	remanei	0.33186
I	3000001	4314.875	remanei	0.326062
I	3100001	4774.75	remanei	0.320264
I	3200001	5252.214286	remanei	0.314466
I	3300001	3698	remanei	0.308668
I	3400001	3568	remanei	0.30287
I	3500001	2992.615385	remanei	0.297073
I	3600001	1422.71875	remanei	0.291275
I	3700001	1934.548387	remanei	0.285477
I	3800001	2453.607143	remanei	0.279679
I	3900001	1506.689655	remanei	0.273881
I	4000001	2090.148148	remanei	0.268083
I	4100001	2158.928571	remanei	0.262285
I	4200001	2269.473684	remanei	0.256487
I	4300001	1809.121212	remanei	0.250689
I	4400001	2802.166667	remanei	0.244891
I	4500001	1691.5	remanei	0.239093
I	4600001	3039.875	remanei	0.233295
I	4700001	1947.75	remanei	0.227497
I	4800001	2901.214286	remanei	0.221699
I	4900001	4241.733333	remanei	0.215902
I	5000001	2667.227273	remanei	0.210104
I	5100001	2120.2	remanei	0.204306
I	5200001	1418.823529	remanei	0.198508
I	5300001	2315.809524	remanei	0.19271
I	5400001	1718.594595	remanei	0.186912
I	5500001	2100.631579	remanei	0.181114
I	5600001	3254.952381	remanei	0.175316
I	5700001	2640.52	remanei	0.169518
I	5800001	2655.6	remanei	0.16372
I	5900001	2205.28	remanei	0.157922
I	6000001	2514.148148	remanei	0.152124
I	6100001	2172.846154	remanei	0.146326
I	6200001	1927.575	remanei	0.140529
I	6300001	1814.947368	remanei	0.134731
I	6400001	1923.5	remanei	0.128933
I	6500001	2318.041667	remanei	0.123135
I	6600001	1860.419355	remanei	0.117337
I	6700001	2446.733333	remanei	0.111539
I	6800001	2329.606061	remanei	0.105741
I	6900001	2579.818182	remanei	0.099943
I	7000001	2072.296296	remanei	0.0941451
I	7100001	4012.071429	remanei	0.0883472
I	7200001	2654.238095	remanei	0.0825493
I	7300001	3327	remanei	0.0767513
I	7400001	3045.4	remanei	0.0709534
I	7500001	2212.357143	remanei	0.0651555
I	7600001	2399.3	remanei	0.0593575
I	7700001	2527.137931	remanei	0.0535596
I	7800001	1658.588235	remanei	0.0477617
I	7900001	1835.76	remanei	0.0419638
I	8000001	1754.827586	remanei	0.0361658
I	8100001	1492.428571	remanei	0.0303679
I	8200001	1110.791667	remanei	0.02457
I	8300001	1345.268293	remanei	0.0187721
I	8400001	2110.275862	remanei	0.0129741
I	8500001	2361.310345	remanei	0.00717621
I	8600001	1896.32	remanei	0.00137828
I	8700001	2522.6	remanei	0.00441964
I	8800001	1618.052632	remanei	0.0102176
I	8900001	2063.928571	remanei	0.0160155
I	9000001	2108.769231	remanei	0.0218134
I	9100001	2419.133333	remanei	0.0276113
I	9200001	1749	remanei	0.0334093
I	9300001	2016.527778	remanei	0.0392072
I	9400001	1540.709677	remanei	0.0450051
I	9500001	2108	remanei	0.0508031
I	9600001	1981.393939	remanei	0.056601
I	9700001	2242.961538	remanei	0.0623989
I	9800001	1897.677419	remanei	0.0681968
I	9900001	2211.8	remanei	0.0739948
I	10000001	2176.935484	remanei	0.0797927
I	10100001	2220.689655	remanei	0.0855906
I	10200001	2108.137931	remanei	0.0913885
I	10300001	2164.185185	remanei	0.0971865
I	10400001	2993.291667	remanei	0.102984
I	10500001	2009.809524	remanei	0.108782
I	10600001	2273.391304	remanei	0.11458
I	10700001	2230.84375	remanei	0.120378
I	10800001	2292.461538	remanei	0.126176
I	10900001	1813.108108	remanei	0.131974
I	11000001	1833.894737	remanei	0.137772
I	11100001	1869.964286	remanei	0.14357
I	11200001	2134.103448	remanei	0.149368
I	11300001	3140.913043	remanei	0.155166
I	11400001	2103.166667	remanei	0.160964
I	11500001	1711.310345	remanei	0.166762
I	11600001	2304.636364	remanei	0.17256
I	11700001	2075.25	remanei	0.178357
I	11800001	2091.96	remanei	0.184155
I	11900001	1737.057143	remanei	0.189953
I	12000001	2548.956522	remanei	0.195751
I	12100001	2071.181818	remanei	0.201549
I	12200001	2285.586207	remanei	0.207347
I	12300001	2739.136364	remanei	0.213145
I	12400001	1737.304348	remanei	0.218943
I	12500001	2769.791667	remanei	0.224741
I	12600001	2383.4	remanei	0.230539
I	12700001	2166	remanei	0.236337
I	12800001	1590	remanei	0.242135
I	12900001	2792.526316	remanei	0.247933
I	13000001	4735.285714	remanei	0.25373
I	13100001	2928.47619	remanei	0.259528
I	13200001	2086.826087	remanei	0.265326
I	13300001	2438.833333	remanei	0.271124
I	13400001	4086.4	remanei	0.276922
I	13500001	1101.681818	remanei	0.28272
I	13600001	664.6896552	remanei	0.288518
I	13700001	3339.55	remanei	0.294316
I	13800001	4957.923077	remanei	0.300114
I	13900001	2844.647059	remanei	0.305912
I	14000001	1246.478261	remanei	0.31171
I	14100001	3168.846154	remanei	0.317508
I	14200001	1124.857143	remanei	0.323306
I	14300001	951.9333333	remanei	0.329104
I	14400001	2365.571429	remanei	0.334901
I	14500001	5365	remanei	0.340699
I	14600001	2890.75	remanei	0.346497
I	14700001	4550	remanei	0.352295
I	14800001	9060.909091	remanei	0.358093
I	14900001	8318.727273	remanei	0.363891
I	15000001	4259.857143	remanei	0.369689
I	15100001	3298.538462	remanei	0.375487
I	15200001	2343.733333	remanei	0.381285
I	15300001	3849.941176	remanei	0.387083
I	15400001	2515.866667	remanei	0.392881
I	15500001	2234.05	remanei	0.398679
I	15600001	4536.25	remanei	0.404477
I	15700001	3096.933333	remanei	0.410274
I	15800001	5640.769231	remanei	0.416072
I	15900001	3219.571429	remanei	0.42187
I	16000001	4402.1875	remanei	0.427668
I	16100001	5089.083333	remanei	0.433466
I	16200001	3511.375	remanei	0.439264
I	16300001	2749.368421	remanei	0.445062
I	16400001	1991.833333	remanei	0.45086
I	16500001	3557.888889	remanei	0.456658
I	16600001	5468.416667	remanei	0.462456
I	16700001	1631.151515	remanei	0.468254
I	16800001	2455.952381	remanei	0.474052
I	16900001	1899.866667	remanei	0.47985
I	17000001	2435.411765	remanei	0.485648
I	17100001	3446.4	remanei	0.491445
I	17200001	2468	remanei	0.497243
II	1	2830.2	remanei	0.5
II	100001	2567.2	remanei	0.494984
II	200001	1879.071429	remanei	0.489968
II	300001	2942.944444	remanei	0.484952
II	400001	2757.8	remanei	0.479935
II	500001	2874.6	remanei	0.474919
II	600001	1584.807692	remanei	0.469903
II	700001	2249.571429	remanei	0.464887
II	800001	1873.083333	remanei	0.459871
II	900001	3103.705882	remanei	0.454855
II	1000001	2237.913043	remanei	0.449839
II	1100001	3346.466667	remanei	0.444823
II	1200001	2187.230769	remanei	0.439807
II	1300001	2261.857143	remanei	0.43479
II	1400001	2511.272727	remanei	0.429774
II	1500001	4461.733333	remanei	0.424758
II	1600001	3225.47619	remanei	0.419742
II	1700001	5508.583333	remanei	0.414726
II	1800001	3428.9375	remanei	0.40971
II	1900001	2271.368421	remanei	0.404694
II	2000001	2323.272727	remanei	0.399678
II	2100001	1536.875	remanei	0.394661
II	2200001	2810.722222	remanei	0.389645
II	2300001	1968.235294	remanei	0.384629
II	2400001	4549.2	remanei	0.379613
II	2500001	2072.066667	remanei	0.374597
II	2600001	1268.40625	remanei	0.369581
II	2700001	1730.921053	remanei	0.364565
II	2800001	1494.785714	remanei	0.359549
II	2900001	1518.916667	remanei	0.354532
II	3000001	1851.782609	remanei	0.349516
II	3100001	4654.083333	remanei	0.3445
II	3200001	1617	remanei	0.339484
II	3300001	2854.352941	remanei	0.334468
II	3400001	2983.333333	remanei	0.329452
II	3500001	5754.5	remanei	0.324436
II	3600001	1883.5	remanei	0.31942
II	3700001	8778.25	remanei	0.314403
II	3800001	1758.4375	remanei	0.309387
II	3900001	1495.394737	remanei	0.304371
II	4000001	3544.894737	remanei	0.299355
II	4100001	2568.733333	remanei	0.294339
II	4200001	5214.444444	remanei	0.289323
II	4300001	1883.291667	remanei	0.284307
II	4400001	3906.857143	remanei	0.279291
II	4500001	3333.529412	remanei	0.274275
II	4600001	1550.44	remanei	0.269258
II	4700001	5262.909091	remanei	0.264242
II	4800001	1583.114286	remanei	0.259226
II	4900001	1582.954545	remanei	0.25421
II	5000001	2617.615385	remanei	0.249194
II	5100001	1780.3125	remanei	0.244178
II	5200001	3345.642857	remanei	0.239162
II	5300001	3594.666667	remanei	0.234146
II	5400001	3073.428571	remanei	0.229129
II	5500001	2212.678571	remanei	0.224113
II	5600001	5055	remanei	0.219097
II	5700001	2616.352941	remanei	0.214081
II	5800001	2742.111111	remanei	0.209065
II	5900001	1590.384615	remanei	0.204049
II	6000001	1630.451613	remanei	0.199033
II	6100001	2031.409091	remanei	0.194017
II	6200001	2279.8	remanei	0.189
II	6300001	2008.538462	remanei	0.183984
II	6400001	4778.8	remanei	0.178968
II	6500001	2225.714286	remanei	0.173952
II	6600001	4138.642857	remanei	0.168936
II	6700001	1575.555556	remanei	0.16392
II	6800001	2232.28	remanei	0.158904
II	6900001	2024.028571	remanei	0.153888
II	7000001	1968.090909	remanei	0.148871
II	7100001	1713.205882	remanei	0.143855
II	7200001	1797.333333	remanei	0.138839
II	7300001	2088.714286	remanei	0.133823
II	7400001	2123.653846	remanei	0.128807
II	7500001	2388.392857	remanei	0.123791
