Chr	BP	num_rep_bp	species	norm_dist_center
X	6340001	1788	nigoni	0.231906
X	6350001	1206	nigoni	0.231484
X	6360001	1634	nigoni	0.231061
X	6370001	2499	nigoni	0.230638
X	6380001	455	nigoni	0.230215
X	6390001	133	nigoni	0.229792
X	6400001	1622	nigoni	0.229369
X	6410001	1476	nigoni	0.228946
X	6420001	750	nigoni	0.228523
X	6430001	1376	nigoni	0.228101
X	6440001	785	nigoni	0.227678
X	6450001	1086	nigoni	0.227255
X	6460001	839	nigoni	0.226832
X	6470001	3243	nigoni	0.226409
X	6480001	2559	nigoni	0.225986
X	6490001	108	nigoni	0.225563
X	6500001	1185	nigoni	0.225141
X	6510001	2131	nigoni	0.224718
X	6520001	1054	nigoni	0.224295
X	6530001	1683	nigoni	0.223872
X	6540001	1025	nigoni	0.223449
X	6550001	350	nigoni	0.223026
X	6560001	690	nigoni	0.222603
X	6570001	1797	nigoni	0.222181
X	6580001	1918	nigoni	0.221758
X	6590001	1224	nigoni	0.221335
X	6600001	722	nigoni	0.220912
X	6610001	709	nigoni	0.220489
X	6620001	792	nigoni	0.220066
X	6630001	1490	nigoni	0.219643
X	6640001	487	nigoni	0.219221
X	6650001	1449	nigoni	0.218798
X	6660001	637	nigoni	0.218375
X	6670001	2520	nigoni	0.217952
X	6680001	234	nigoni	0.217529
X	6690001	1029	nigoni	0.217106
X	6700001	305	nigoni	0.216683
X	6710001	765	nigoni	0.216261
X	6720001	1682	nigoni	0.215838
X	6730001	0	nigoni	0.215415
X	6740001	0	nigoni	0.214992
X	6750001	0	nigoni	0.214569
X	6760001	1465	nigoni	0.214146
X	6770001	818	nigoni	0.213723
X	6780001	1839	nigoni	0.213301
X	6790001	1741	nigoni	0.212878
X	6800001	878	nigoni	0.212455
X	6810001	42	nigoni	0.212032
X	6820001	1769	nigoni	0.211609
X	6830001	848	nigoni	0.211186
X	6840001	803	nigoni	0.210763
X	6850001	790	nigoni	0.21034
X	6860001	2594	nigoni	0.209918
X	6870001	1256	nigoni	0.209495
X	6880001	825	nigoni	0.209072
X	6890001	1397	nigoni	0.208649
X	6900001	972	nigoni	0.208226
X	6910001	975	nigoni	0.207803
X	6920001	2322	nigoni	0.20738
X	6930001	1169	nigoni	0.206958
X	6940001	262	nigoni	0.206535
X	6950001	1385	nigoni	0.206112
X	6960001	1856	nigoni	0.205689
X	6970001	1188	nigoni	0.205266
X	6980001	1776	nigoni	0.204843
X	6990001	515	nigoni	0.20442
X	7000001	1801	nigoni	0.203998
X	7010001	323	nigoni	0.203575
X	7020001	293	nigoni	0.203152
X	7030001	470	nigoni	0.202729
X	7040001	941	nigoni	0.202306
X	7050001	440	nigoni	0.201883
X	7060001	796	nigoni	0.20146
X	7070001	844	nigoni	0.201038
X	7080001	1384	nigoni	0.200615
X	7090001	1252	nigoni	0.200192
X	7100001	1027	nigoni	0.199769
X	7110001	785	nigoni	0.199346
X	7120001	350	nigoni	0.198923
X	7130001	1877	nigoni	0.1985
X	7140001	1487	nigoni	0.198078
X	7150001	519	nigoni	0.197655
X	7160001	603	nigoni	0.197232
X	7170001	1346	nigoni	0.196809
X	7180001	513	nigoni	0.196386
X	7190001	1614	nigoni	0.195963
X	7200001	1216	nigoni	0.19554
X	7210001	737	nigoni	0.195117
X	7220001	986	nigoni	0.194695
X	7230001	773	nigoni	0.194272
X	7240001	3577	nigoni	0.193849
X	7250001	274	nigoni	0.193426
X	7260001	886	nigoni	0.193003
X	7270001	1208	nigoni	0.19258
X	7280001	3361	nigoni	0.192157
X	7290001	3252	nigoni	0.191735
X	7300001	1671	nigoni	0.191312
X	7310001	1307	nigoni	0.190889
X	7320001	2310	nigoni	0.190466
X	7330001	1131	nigoni	0.190043
X	7340001	2157	nigoni	0.18962
X	7350001	1506	nigoni	0.189197
X	7360001	4111	nigoni	0.188775
X	7370001	3513	nigoni	0.188352
X	7380001	4146	nigoni	0.187929
X	7390001	1488	nigoni	0.187506
X	7400001	851	nigoni	0.187083
X	7410001	641	nigoni	0.18666
X	7420001	1518	nigoni	0.186237
X	7430001	2076	nigoni	0.185815
X	7440001	346	nigoni	0.185392
X	7450001	2026	nigoni	0.184969
X	7460001	626	nigoni	0.184546
X	7470001	2960	nigoni	0.184123
X	7480001	2166	nigoni	0.1837
X	7490001	2454	nigoni	0.183277
X	7500001	397	nigoni	0.182855
X	7510001	1118	nigoni	0.182432
X	7520001	1086	nigoni	0.182009
X	7530001	3664	nigoni	0.181586
X	7540001	2632	nigoni	0.181163
X	7550001	1777	nigoni	0.18074
X	7560001	217	nigoni	0.180317
X	7570001	167	nigoni	0.179895
X	7580001	1038	nigoni	0.179472
X	7590001	0	nigoni	0.179049
X	7600001	280	nigoni	0.178626
X	7610001	2175	nigoni	0.178203
X	7620001	762	nigoni	0.17778
X	7630001	222	nigoni	0.177357
X	7640001	772	nigoni	0.176934
X	7650001	448	nigoni	0.176512
X	7660001	575	nigoni	0.176089
X	7670001	1076	nigoni	0.175666
X	7680001	1686	nigoni	0.175243
X	7690001	933	nigoni	0.17482
X	7700001	237	nigoni	0.174397
X	7710001	810	nigoni	0.173974
X	7720001	417	nigoni	0.173552
X	7730001	986	nigoni	0.173129
X	7740001	879	nigoni	0.172706
X	7750001	934	nigoni	0.172283
X	7760001	1495	nigoni	0.17186
X	7770001	532	nigoni	0.171437
X	7780001	1195	nigoni	0.171014
X	7790001	1840	nigoni	0.170592
X	7800001	619	nigoni	0.170169
X	7810001	961	nigoni	0.169746
X	7820001	74	nigoni	0.169323
X	7830001	754	nigoni	0.1689
X	7840001	1289	nigoni	0.168477
X	7850001	1587	nigoni	0.168054
X	7860001	553	nigoni	0.167632
X	7870001	1762	nigoni	0.167209
X	7880001	2817	nigoni	0.166786
X	7890001	325	nigoni	0.166363
X	7900001	1844	nigoni	0.16594
X	7910001	976	nigoni	0.165517
X	7920001	812	nigoni	0.165094
X	7930001	942	nigoni	0.164672
X	7940001	1013	nigoni	0.164249
X	7950001	2052	nigoni	0.163826
X	7960001	742	nigoni	0.163403
X	7970001	286	nigoni	0.16298
X	7980001	1126	nigoni	0.162557
X	7990001	1534	nigoni	0.162134
X	8000001	1308	nigoni	0.161712
X	8010001	2263	nigoni	0.161289
X	8020001	4375	nigoni	0.160866
X	8030001	10000	nigoni	0.160443
X	8040001	8440	nigoni	0.16002
X	8050001	6327	nigoni	0.159597
X	8060001	2697	nigoni	0.159174
X	8070001	1654	nigoni	0.158751
X	8080001	3142	nigoni	0.158329
X	8090001	3285	nigoni	0.157906
X	8100001	1888	nigoni	0.157483
X	8110001	3956	nigoni	0.15706
X	8120001	2328	nigoni	0.156637
X	8130001	727	nigoni	0.156214
X	8140001	4006	nigoni	0.155791
X	8150001	4425	nigoni	0.155369
X	8160001	1755	nigoni	0.154946
X	8170001	2442	nigoni	0.154523
X	8180001	6817	nigoni	0.1541
X	8190001	6301	nigoni	0.153677
X	8200001	3209	nigoni	0.153254
X	8210001	1066	nigoni	0.152831
X	8220001	4201	nigoni	0.152409
X	8230001	1574	nigoni	0.151986
X	8240001	1633	nigoni	0.151563
X	8250001	1873	nigoni	0.15114
X	8260001	2197	nigoni	0.150717
X	8270001	774	nigoni	0.150294
X	8280001	721	nigoni	0.149871
X	8290001	644	nigoni	0.149449
X	8300001	987	nigoni	0.149026
X	8310001	582	nigoni	0.148603
X	8320001	862	nigoni	0.14818
X	8330001	2974	nigoni	0.147757
X	8340001	139	nigoni	0.147334
X	8350001	1258	nigoni	0.146911
X	8360001	666	nigoni	0.146489
X	8370001	0	nigoni	0.146066
X	8380001	0	nigoni	0.145643
X	8390001	358	nigoni	0.14522
X	8400001	224	nigoni	0.144797
X	8410001	770	nigoni	0.144374
X	8420001	2937	nigoni	0.143951
X	8430001	1404	nigoni	0.143529
X	8440001	780	nigoni	0.143106
X	8450001	509	nigoni	0.142683
X	8460001	1740	nigoni	0.14226
X	8470001	564	nigoni	0.141837
X	8480001	1009	nigoni	0.141414
X	8490001	47	nigoni	0.140991
X	8500001	523	nigoni	0.140568
X	8510001	839	nigoni	0.140146
X	8520001	168	nigoni	0.139723
X	8530001	702	nigoni	0.1393
X	8540001	205	nigoni	0.138877
X	8550001	1438	nigoni	0.138454
X	8560001	319	nigoni	0.138031
X	8570001	419	nigoni	0.137608
X	8580001	902	nigoni	0.137186
X	8590001	1384	nigoni	0.136763
X	8600001	533	nigoni	0.13634
X	8610001	280	nigoni	0.135917
X	8620001	316	nigoni	0.135494
X	8630001	1015	nigoni	0.135071
X	8640001	1647	nigoni	0.134648
X	8650001	1079	nigoni	0.134226
X	8660001	351	nigoni	0.133803
X	8670001	242	nigoni	0.13338
X	8680001	0	nigoni	0.132957
X	8690001	1379	nigoni	0.132534
X	8700001	392	nigoni	0.132111
X	8710001	713	nigoni	0.131688
X	8720001	537	nigoni	0.131266
X	8730001	594	nigoni	0.130843
X	8740001	619	nigoni	0.13042
X	8750001	100	nigoni	0.129997
X	8760001	468	nigoni	0.129574
X	8770001	753	nigoni	0.129151
X	8780001	441	nigoni	0.128728
X	8790001	937	nigoni	0.128306
X	8800001	934	nigoni	0.127883
X	8810001	445	nigoni	0.12746
X	8820001	336	nigoni	0.127037
X	8830001	1281	nigoni	0.126614
X	8840001	515	nigoni	0.126191
X	8850001	564	nigoni	0.125768
X	8860001	511	nigoni	0.125346
X	8870001	0	nigoni	0.124923
X	8880001	724	nigoni	0.1245
X	8890001	131	nigoni	0.124077
X	8900001	1169	nigoni	0.123654
X	8910001	421	nigoni	0.123231
X	8920001	845	nigoni	0.122808
X	8930001	710	nigoni	0.122385
X	8940001	187	nigoni	0.121963
X	8950001	765	nigoni	0.12154
X	8960001	1043	nigoni	0.121117
X	8970001	496	nigoni	0.120694
X	8980001	506	nigoni	0.120271
X	8990001	0	nigoni	0.119848
X	9000001	159	nigoni	0.119425
X	9010001	263	nigoni	0.119003
X	9020001	496	nigoni	0.11858
X	9030001	978	nigoni	0.118157
X	9040001	255	nigoni	0.117734
X	9050001	434	nigoni	0.117311
X	9060001	420	nigoni	0.116888
X	9070001	269	nigoni	0.116465
X	9080001	27	nigoni	0.116043
X	9090001	181	nigoni	0.11562
X	9100001	190	nigoni	0.115197
X	9110001	230	nigoni	0.114774
X	9120001	1225	nigoni	0.114351
X	9130001	748	nigoni	0.113928
X	9140001	217	nigoni	0.113505
X	9150001	905	nigoni	0.113083
X	9160001	414	nigoni	0.11266
X	9170001	133	nigoni	0.112237
X	9180001	177	nigoni	0.111814
X	9190001	283	nigoni	0.111391
X	9200001	2448	nigoni	0.110968
X	9210001	477	nigoni	0.110545
X	9220001	1635	nigoni	0.110123
X	9230001	535	nigoni	0.1097
X	9240001	600	nigoni	0.109277
X	9250001	1742	nigoni	0.108854
X	9260001	1151	nigoni	0.108431
X	9270001	1952	nigoni	0.108008
X	9280001	3247	nigoni	0.107585
X	9290001	2221	nigoni	0.107163
X	9300001	2557	nigoni	0.10674
X	9310001	247	nigoni	0.106317
X	9320001	113	nigoni	0.105894
X	9330001	647	nigoni	0.105471
X	9340001	494	nigoni	0.105048
X	9350001	1036	nigoni	0.104625
X	9360001	589	nigoni	0.104202
X	9370001	374	nigoni	0.10378
X	9380001	300	nigoni	0.103357
X	9390001	566	nigoni	0.102934
X	9400001	504	nigoni	0.102511
X	9410001	306	nigoni	0.102088
X	9420001	692	nigoni	0.101665
X	9430001	5112	nigoni	0.101242
X	9440001	349	nigoni	0.10082
X	9450001	754	nigoni	0.100397
X	9460001	1082	nigoni	0.0999739
X	9470001	0	nigoni	0.099551
X	9480001	1129	nigoni	0.0991282
X	9490001	277	nigoni	0.0987053
X	9500001	2551	nigoni	0.0982824
X	9510001	6334	nigoni	0.0978596
X	9520001	3322	nigoni	0.0974367
X	9530001	5190	nigoni	0.0970139
X	9540001	1981	nigoni	0.096591
X	9550001	518	nigoni	0.0961681
X	9560001	680	nigoni	0.0957453
X	9570001	1269	nigoni	0.0953224
X	9580001	1303	nigoni	0.0948995
X	9590001	3033	nigoni	0.0944767
X	9600001	508	nigoni	0.0940538
X	9610001	137	nigoni	0.093631
X	9620001	934	nigoni	0.0932081
X	9630001	238	nigoni	0.0927852
X	9640001	1342	nigoni	0.0923624
X	9650001	751	nigoni	0.0919395
X	9660001	73	nigoni	0.0915167
X	9670001	457	nigoni	0.0910938
X	9680001	2129	nigoni	0.0906709
X	9690001	497	nigoni	0.0902481
X	9700001	167	nigoni	0.0898252
X	9710001	215	nigoni	0.0894024
X	9720001	174	nigoni	0.0889795
X	9730001	530	nigoni	0.0885566
X	9740001	1761	nigoni	0.0881338
X	9750001	284	nigoni	0.0877109
X	9760001	44	nigoni	0.0872881
X	9770001	337	nigoni	0.0868652
X	9780001	487	nigoni	0.0864423
X	9790001	768	nigoni	0.0860195
X	9800001	195	nigoni	0.0855966
X	9810001	85	nigoni	0.0851738
X	9820001	242	nigoni	0.0847509
X	9830001	904	nigoni	0.084328
X	9840001	446	nigoni	0.0839052
X	9850001	212	nigoni	0.0834823
X	9860001	443	nigoni	0.0830595
X	9870001	2520	nigoni	0.0826366
X	9880001	1808	nigoni	0.0822137
X	9890001	800	nigoni	0.0817909
X	9900001	509	nigoni	0.081368
X	9910001	1002	nigoni	0.0809452
X	9920001	144	nigoni	0.0805223
X	9930001	1161	nigoni	0.0800994
X	9940001	919	nigoni	0.0796766
X	9950001	709	nigoni	0.0792537
X	9960001	263	nigoni	0.0788308
X	9970001	509	nigoni	0.078408
X	9980001	1236	nigoni	0.0779851
X	9990001	1772	nigoni	0.0775623
X	10000001	2211	nigoni	0.0771394
X	10010001	670	nigoni	0.0767165
X	10020001	134	nigoni	0.0762937
X	10030001	655	nigoni	0.0758708
X	10040001	646	nigoni	0.075448
X	10050001	274	nigoni	0.0750251
X	10060001	129	nigoni	0.0746022
X	10070001	321	nigoni	0.0741794
X	10080001	686	nigoni	0.0737565
X	10090001	409	nigoni	0.0733337
X	10100001	924	nigoni	0.0729108
X	10110001	129	nigoni	0.0724879
X	10120001	711	nigoni	0.0720651
X	10130001	348	nigoni	0.0716422
X	10140001	1370	nigoni	0.0712194
X	10150001	160	nigoni	0.0707965
X	10160001	291	nigoni	0.0703736
X	10170001	743	nigoni	0.0699508
X	10180001	1810	nigoni	0.0695279
X	10190001	0	nigoni	0.0691051
X	10200001	1604	nigoni	0.0686822
X	10210001	84	nigoni	0.0682593
X	10220001	515	nigoni	0.0678365
X	10230001	77	nigoni	0.0674136
X	10240001	90	nigoni	0.0669908
X	10250001	245	nigoni	0.0665679
X	10260001	252	nigoni	0.066145
X	10270001	429	nigoni	0.0657222
X	10280001	1875	nigoni	0.0652993
X	10290001	2141	nigoni	0.0648764
X	10300001	2002	nigoni	0.0644536
X	10310001	794	nigoni	0.0640307
X	10320001	239	nigoni	0.0636079
X	10330001	114	nigoni	0.063185
X	10340001	59	nigoni	0.0627621
X	10350001	465	nigoni	0.0623393
X	10360001	152	nigoni	0.0619164
X	10370001	761	nigoni	0.0614936
X	10380001	128	nigoni	0.0610707
X	10390001	323	nigoni	0.0606478
X	10400001	577	nigoni	0.060225
X	10410001	177	nigoni	0.0598021
X	10420001	0	nigoni	0.0593793
X	10430001	431	nigoni	0.0589564
X	10440001	1010	nigoni	0.0585335
X	10450001	512	nigoni	0.0581107
X	10460001	790	nigoni	0.0576878
X	10470001	203	nigoni	0.057265
X	10480001	391	nigoni	0.0568421
X	10490001	987	nigoni	0.0564192
X	10500001	21	nigoni	0.0559964
X	10510001	1045	nigoni	0.0555735
X	10520001	191	nigoni	0.0551507
X	10530001	364	nigoni	0.0547278
X	10540001	980	nigoni	0.0543049
X	10550001	234	nigoni	0.0538821
X	10560001	397	nigoni	0.0534592
X	10570001	2246	nigoni	0.0530364
X	10580001	324	nigoni	0.0526135
X	10590001	362	nigoni	0.0521906
X	10600001	143	nigoni	0.0517678
X	10610001	439	nigoni	0.0513449
X	10620001	478	nigoni	0.0509221
X	10630001	395	nigoni	0.0504992
X	10640001	99	nigoni	0.0500763
X	10650001	23	nigoni	0.0496535
X	10660001	43	nigoni	0.0492306
X	10670001	0	nigoni	0.0488077
X	10680001	740	nigoni	0.0483849
X	10690001	289	nigoni	0.047962
X	10700001	0	nigoni	0.0475392
X	10710001	134	nigoni	0.0471163
X	10720001	464	nigoni	0.0466934
X	10730001	419	nigoni	0.0462706
X	10740001	559	nigoni	0.0458477
X	10750001	734	nigoni	0.0454249
X	10760001	650	nigoni	0.045002
X	10770001	354	nigoni	0.0445791
X	10780001	0	nigoni	0.0441563
X	10790001	406	nigoni	0.0437334
X	10800001	326	nigoni	0.0433106
X	10810001	412	nigoni	0.0428877
X	10820001	194	nigoni	0.0424648
X	10830001	339	nigoni	0.042042
X	10840001	478	nigoni	0.0416191
X	10850001	156	nigoni	0.0411963
X	10860001	160	nigoni	0.0407734
X	10870001	1382	nigoni	0.0403505
X	10880001	664	nigoni	0.0399277
X	10890001	898	nigoni	0.0395048
X	10900001	149	nigoni	0.039082
X	10910001	746	nigoni	0.0386591
X	10920001	78	nigoni	0.0382362
X	10930001	456	nigoni	0.0378134
X	10940001	466	nigoni	0.0373905
X	10950001	251	nigoni	0.0369677
X	10960001	758	nigoni	0.0365448
X	10970001	290	nigoni	0.0361219
X	10980001	189	nigoni	0.0356991
X	10990001	48	nigoni	0.0352762
X	11000001	167	nigoni	0.0348534
X	11010001	262	nigoni	0.0344305
X	11020001	2636	nigoni	0.0340076
X	11030001	234	nigoni	0.0335848
X	11040001	183	nigoni	0.0331619
X	11050001	293	nigoni	0.032739
X	11060001	265	nigoni	0.0323162
X	11070001	675	nigoni	0.0318933
X	11080001	456	nigoni	0.0314705
X	11090001	584	nigoni	0.0310476
X	11100001	329	nigoni	0.0306247
X	11110001	677	nigoni	0.0302019
X	11120001	304	nigoni	0.029779
X	11130001	1042	nigoni	0.0293562
X	11140001	176	nigoni	0.0289333
X	11150001	222	nigoni	0.0285104
X	11160001	821	nigoni	0.0280876
X	11170001	731	nigoni	0.0276647
X	11180001	659	nigoni	0.0272419
X	11190001	349	nigoni	0.026819
X	11200001	328	nigoni	0.0263961
X	11210001	241	nigoni	0.0259733
X	11220001	469	nigoni	0.0255504
X	11230001	338	nigoni	0.0251276
X	11240001	169	nigoni	0.0247047
X	11250001	113	nigoni	0.0242818
X	11260001	503	nigoni	0.023859
X	11270001	0	nigoni	0.0234361
X	11280001	698	nigoni	0.0230133
X	11290001	23	nigoni	0.0225904
X	11300001	136	nigoni	0.0221675
X	11310001	778	nigoni	0.0217447
X	11320001	305	nigoni	0.0213218
X	11330001	429	nigoni	0.020899
X	11340001	630	nigoni	0.0204761
X	11350001	222	nigoni	0.0200532
X	11360001	152	nigoni	0.0196304
X	11370001	362	nigoni	0.0192075
X	11380001	491	nigoni	0.0187846
X	11390001	432	nigoni	0.0183618
X	11400001	147	nigoni	0.0179389
X	11410001	575	nigoni	0.0175161
X	11420001	298	nigoni	0.0170932
X	11430001	48	nigoni	0.0166703
X	11440001	273	nigoni	0.0162475
X	11450001	426	nigoni	0.0158246
X	11460001	244	nigoni	0.0154018
X	11470001	236	nigoni	0.0149789
X	11480001	513	nigoni	0.014556
X	11490001	45	nigoni	0.0141332
X	11500001	498	nigoni	0.0137103
X	11510001	190	nigoni	0.0132875
X	11520001	139	nigoni	0.0128646
X	11530001	115	nigoni	0.0124417
X	11540001	265	nigoni	0.0120189
X	11550001	37	nigoni	0.011596
X	11560001	549	nigoni	0.0111732
X	11570001	381	nigoni	0.0107503
X	11580001	246	nigoni	0.0103274
X	11590001	326	nigoni	0.00990458
X	11600001	97	nigoni	0.00948172
X	11610001	260	nigoni	0.00905886
X	11620001	1565	nigoni	0.008636
X	11630001	454	nigoni	0.00821314
X	11640001	388	nigoni	0.00779028
X	11650001	553	nigoni	0.00736741
X	11660001	133	nigoni	0.00694455
X	11670001	758	nigoni	0.00652169
X	11680001	69	nigoni	0.00609883
X	11690001	153	nigoni	0.00567597
X	11700001	1325	nigoni	0.00525311
X	11710001	510	nigoni	0.00483025
X	11720001	490	nigoni	0.00440739
X	11730001	237	nigoni	0.00398453
X	11740001	1017	nigoni	0.00356167
X	11750001	290	nigoni	0.00313881
X	11760001	1047	nigoni	0.00271595
X	11770001	384	nigoni	0.00229309
X	11780001	274	nigoni	0.00187023
X	11790001	1095	nigoni	0.00144737
X	11800001	814	nigoni	0.00102451
X	11810001	293	nigoni	0.000601646
X	11820001	1305	nigoni	0.000178785
X	11830001	2774	nigoni	0.000244075
X	11840001	167	nigoni	0.000666936
X	11850001	72	nigoni	0.0010898
X	11860001	81	nigoni	0.00151266
X	11870001	48	nigoni	0.00193552
X	11880001	2038	nigoni	0.00235838
X	11890001	771	nigoni	0.00278124
X	11900001	91	nigoni	0.0032041
X	11910001	1472	nigoni	0.00362696
X	11920001	216	nigoni	0.00404982
X	11930001	326	nigoni	0.00447268
X	11940001	427	nigoni	0.00489554
X	11950001	1399	nigoni	0.0053184
X	11960001	0	nigoni	0.00574126
X	11970001	395	nigoni	0.00616412
X	11980001	1402	nigoni	0.00658698
X	11990001	1771	nigoni	0.00700984
X	12000001	411	nigoni	0.0074327
X	12010001	71	nigoni	0.00785557
X	12020001	379	nigoni	0.00827843
X	12030001	599	nigoni	0.00870129
X	12040001	112	nigoni	0.00912415
X	12050001	84	nigoni	0.00954701
X	12060001	2553	nigoni	0.00996987
X	12070001	71	nigoni	0.0103927
X	12080001	979	nigoni	0.0108156
X	12090001	691	nigoni	0.0112384
X	12100001	564	nigoni	0.0116613
X	12110001	88	nigoni	0.0120842
X	12120001	733	nigoni	0.012507
X	12130001	482	nigoni	0.0129299
X	12140001	213	nigoni	0.0133528
X	12150001	321	nigoni	0.0137756
X	12160001	0	nigoni	0.0141985
X	12170001	493	nigoni	0.0146213
X	12180001	832	nigoni	0.0150442
X	12190001	463	nigoni	0.0154671
X	12200001	472	nigoni	0.0158899
X	12210001	1138	nigoni	0.0163128
X	12220001	160	nigoni	0.0167356
X	12230001	802	nigoni	0.0171585
X	12240001	445	nigoni	0.0175814
X	12250001	532	nigoni	0.0180042
X	12260001	149	nigoni	0.0184271
X	12270001	9977	nigoni	0.0188499
X	12280001	6320	nigoni	0.0192728
X	12290001	1745	nigoni	0.0196957
X	12300001	208	nigoni	0.0201185
X	12310001	867	nigoni	0.0205414
X	12320001	289	nigoni	0.0209642
X	12330001	490	nigoni	0.0213871
X	12340001	1021	nigoni	0.02181
X	12350001	1408	nigoni	0.0222328
X	12360001	1664	nigoni	0.0226557
X	12370001	136	nigoni	0.0230785
X	12380001	0	nigoni	0.0235014
X	12390001	293	nigoni	0.0239243
X	12400001	0	nigoni	0.0243471
X	12410001	150	nigoni	0.02477
X	12420001	1064	nigoni	0.0251928
X	12430001	1045	nigoni	0.0256157
X	12440001	122	nigoni	0.0260386
X	12450001	237	nigoni	0.0264614
X	12460001	1562	nigoni	0.0268843
X	12470001	1507	nigoni	0.0273072
X	12480001	193	nigoni	0.02773
X	12490001	89	nigoni	0.0281529
X	12500001	285	nigoni	0.0285757
X	12510001	263	nigoni	0.0289986
X	12520001	872	nigoni	0.0294215
X	12530001	151	nigoni	0.0298443
X	12540001	390	nigoni	0.0302672
X	12550001	851	nigoni	0.03069
X	12560001	451	nigoni	0.0311129
X	12570001	227	nigoni	0.0315358
X	12580001	340	nigoni	0.0319586
X	12590001	1235	nigoni	0.0323815
X	12600001	136	nigoni	0.0328043
X	12610001	534	nigoni	0.0332272
X	12620001	1270	nigoni	0.0336501
X	12630001	31	nigoni	0.0340729
X	12640001	621	nigoni	0.0344958
X	12650001	476	nigoni	0.0349186
X	12660001	406	nigoni	0.0353415
X	12670001	302	nigoni	0.0357644
X	12680001	414	nigoni	0.0361872
X	12690001	725	nigoni	0.0366101
X	12700001	712	nigoni	0.0370329
X	12710001	821	nigoni	0.0374558
X	12720001	1169	nigoni	0.0378787
X	12730001	1764	nigoni	0.0383015
X	12740001	319	nigoni	0.0387244
X	12750001	154	nigoni	0.0391472
X	12760001	31	nigoni	0.0395701
X	12770001	457	nigoni	0.039993
X	12780001	1406	nigoni	0.0404158
X	12790001	973	nigoni	0.0408387
X	12800001	516	nigoni	0.0412615
X	12810001	219	nigoni	0.0416844
X	12820001	187	nigoni	0.0421073
X	12830001	114	nigoni	0.0425301
X	12840001	272	nigoni	0.042953
X	12850001	414	nigoni	0.0433759
X	12860001	59	nigoni	0.0437987
X	12870001	314	nigoni	0.0442216
X	12880001	83	nigoni	0.0446444
X	12890001	565	nigoni	0.0450673
X	12900001	715	nigoni	0.0454902
X	12910001	1663	nigoni	0.045913
X	12920001	287	nigoni	0.0463359
X	12930001	26	nigoni	0.0467587
X	12940001	416	nigoni	0.0471816
X	12950001	58	nigoni	0.0476045
X	12960001	826	nigoni	0.0480273
X	12970001	800	nigoni	0.0484502
X	12980001	183	nigoni	0.048873
X	12990001	79	nigoni	0.0492959
X	13000001	1878	nigoni	0.0497188
X	13010001	819	nigoni	0.0501416
X	13020001	521	nigoni	0.0505645
X	13030001	4216	nigoni	0.0509873
X	13040001	3735	nigoni	0.0514102
X	13050001	596	nigoni	0.0518331
X	13060001	844	nigoni	0.0522559
X	13070001	109	nigoni	0.0526788
X	13080001	736	nigoni	0.0531016
X	13090001	1670	nigoni	0.0535245
X	13100001	582	nigoni	0.0539474
X	13110001	77	nigoni	0.0543702
X	13120001	404	nigoni	0.0547931
X	13130001	381	nigoni	0.0552159
X	13140001	950	nigoni	0.0556388
X	13150001	111	nigoni	0.0560617
X	13160001	653	nigoni	0.0564845
X	13170001	1613	nigoni	0.0569074
X	13180001	323	nigoni	0.0573302
X	13190001	402	nigoni	0.0577531
X	13200001	1096	nigoni	0.058176
X	13210001	655	nigoni	0.0585988
X	13220001	422	nigoni	0.0590217
X	13230001	316	nigoni	0.0594446
X	13240001	675	nigoni	0.0598674
X	13250001	1163	nigoni	0.0602903
X	13260001	212	nigoni	0.0607131
X	13270001	441	nigoni	0.061136
X	13280001	299	nigoni	0.0615589
X	13290001	1831	nigoni	0.0619817
X	13300001	0	nigoni	0.0624046
X	13310001	213	nigoni	0.0628274
X	13320001	50	nigoni	0.0632503
X	13330001	267	nigoni	0.0636732
X	13340001	877	nigoni	0.064096
X	13350001	806	nigoni	0.0645189
X	13360001	333	nigoni	0.0649417
X	13370001	459	nigoni	0.0653646
X	13380001	2221	nigoni	0.0657875
X	13390001	190	nigoni	0.0662103
X	13400001	284	nigoni	0.0666332
X	13410001	318	nigoni	0.067056
X	13420001	228	nigoni	0.0674789
X	13430001	724	nigoni	0.0679018
X	13440001	563	nigoni	0.0683246
X	13450001	210	nigoni	0.0687475
X	13460001	623	nigoni	0.0691703
X	13470001	316	nigoni	0.0695932
X	13480001	287	nigoni	0.0700161
X	13490001	2495	nigoni	0.0704389
X	13500001	164	nigoni	0.0708618
X	13510001	275	nigoni	0.0712846
X	13520001	20	nigoni	0.0717075
X	13530001	405	nigoni	0.0721304
X	13540001	530	nigoni	0.0725532
X	13550001	244	nigoni	0.0729761
X	13560001	970	nigoni	0.073399
X	13570001	916	nigoni	0.0738218
X	13580001	485	nigoni	0.0742447
X	13590001	1824	nigoni	0.0746675
X	13600001	1665	nigoni	0.0750904
X	13610001	1055	nigoni	0.0755133
X	13620001	67	nigoni	0.0759361
X	13630001	155	nigoni	0.076359
X	13640001	236	nigoni	0.0767818
X	13650001	258	nigoni	0.0772047
X	13660001	1723	nigoni	0.0776276
X	13670001	3320	nigoni	0.0780504
X	13680001	1740	nigoni	0.0784733
X	13690001	1260	nigoni	0.0788961
X	13700001	1079	nigoni	0.079319
X	13710001	0	nigoni	0.0797419
X	13720001	0	nigoni	0.0801647
X	13730001	2021	nigoni	0.0805876
X	13740001	933	nigoni	0.0810104
X	13750001	1118	nigoni	0.0814333
