Chr	BP	element_length	species
IV	15990001	53	remanei
IV	16000001	96	remanei
IV	16010001	131.4	remanei
IV	16020001	37	remanei
IV	16030001	34.33333333	remanei
IV	16040001	63.54545455	remanei
IV	16050001	62.66666667	remanei
IV	16060001	29	remanei
IV	16080001	40.33333333	remanei
IV	16090001	37.18181818	remanei
IV	16100001	30.85714286	remanei
IV	16110001	722.125	remanei
IV	16120001	338.5555556	remanei
IV	16130001	49.25	remanei
IV	16140001	107.375	remanei
IV	16150001	67	remanei
IV	16160001	44.5	remanei
IV	16170001	390	remanei
IV	16180001	73.4	remanei
IV	16190001	30.42857143	remanei
IV	16200001	164.8333333	remanei
IV	16210001	81	remanei
IV	16220001	73.4	remanei
IV	16230001	30	remanei
IV	16240001	689.3333333	remanei
IV	16250001	105.3333333	remanei
IV	16260001	47	remanei
IV	16270001	34.33333333	remanei
IV	16280001	26	remanei
IV	16290001	103.75	remanei
IV	16300001	151.75	remanei
IV	16310001	139.5833333	remanei
IV	16320001	31	remanei
IV	16340001	1430	remanei
IV	16350001	90.5	remanei
IV	16360001	27.4	remanei
IV	16370001	52.66666667	remanei
IV	16380001	59.33333333	remanei
IV	16390001	527.6666667	remanei
IV	16410001	124.6666667	remanei
IV	16420001	29	remanei
IV	16430001	159.6	remanei
IV	16440001	64.16666667	remanei
IV	16450001	22.66666667	remanei
IV	16460001	23	remanei
IV	16470001	47	remanei
IV	16480001	168.8333333	remanei
IV	16490001	44.5	remanei
IV	16500001	48.75	remanei
IV	16510001	54.33333333	remanei
IV	16520001	112.3	remanei
IV	16530001	49.22222222	remanei
IV	16540001	31.5	remanei
IV	16550001	51.28571429	remanei
IV	16560001	123.6666667	remanei
IV	16570001	34.33333333	remanei
IV	16580001	37.14285714	remanei
IV	16590001	66	remanei
IV	16610001	65	remanei
IV	16630001	49	remanei
IV	16640001	60.33333333	remanei
IV	16650001	362.0909091	remanei
IV	16660001	72.57142857	remanei
IV	16670001	54.5	remanei
IV	16680001	218	remanei
IV	16690001	68.125	remanei
IV	16700001	88.85714286	remanei
IV	16710001	48.57142857	remanei
IV	16720001	34.6	remanei
IV	16730001	50.5	remanei
IV	16740001	30.4	remanei
IV	16750001	24.75	remanei
IV	16760001	1492.857143	remanei
IV	16770001	2721	remanei
IV	16780001	277	remanei
IV	16790001	48.625	remanei
IV	16800001	9861	remanei
IV	16810001	2183.8	remanei
IV	16820001	61.33333333	remanei
IV	16830001	2878	remanei
IV	16840001	1060.285714	remanei
IV	16850001	42	remanei
IV	16860001	235.5	remanei
IV	16870001	40.55555556	remanei
IV	16880001	143.6666667	remanei
IV	16890001	53.5	remanei
IV	16900001	49	remanei
IV	16910001	62	remanei
IV	16920001	88.57142857	remanei
IV	16930001	108.2	remanei
IV	16940001	228.8	remanei
IV	16950001	29.5	remanei
IV	16960001	29.42857143	remanei
IV	16970001	156	remanei
IV	16980001	68	remanei
IV	16990001	180.3043478	remanei
IV	17000001	63.14285714	remanei
IV	17010001	247.7272727	remanei
IV	17020001	34	remanei
IV	17030001	238.5	remanei
IV	17040001	177.75	remanei
IV	17050001	44.5	remanei
IV	17060001	820.3333333	remanei
IV	17070001	55.66666667	remanei
IV	17080001	27.25	remanei
IV	17090001	51.11111111	remanei
IV	17100001	49.66666667	remanei
IV	17110001	111.3333333	remanei
IV	17120001	64.22222222	remanei
IV	17130001	72.85714286	remanei
IV	17140001	104.5	remanei
IV	17150001	33.5	remanei
IV	17160001	36.75	remanei
IV	17170001	115.25	remanei
IV	17180001	77.28571429	remanei
IV	17190001	3873.5	remanei
IV	17200001	996.875	remanei
IV	17220001	83.8	remanei
IV	17230001	56.25	remanei
IV	17240001	129.25	remanei
IV	17250001	117	remanei
IV	17260001	95.1	remanei
IV	17270001	32	remanei
IV	17280001	63.6	remanei
IV	17290001	235.2857143	remanei
IV	17300001	68.4	remanei
IV	17310001	101.4444444	remanei
IV	17320001	87.25	remanei
IV	17330001	58.33333333	remanei
IV	17340001	90.6	remanei
IV	17350001	76.2	remanei
IV	17360001	111.875	remanei
IV	17370001	70	remanei
IV	17380001	33.75	remanei
IV	17390001	55.66666667	remanei
IV	17400001	895	remanei
IV	17410001	103.8571429	remanei
IV	17420001	38.5	remanei
IV	17430001	83.18181818	remanei
IV	17440001	122.6666667	remanei
IV	17450001	137.5555556	remanei
IV	17460001	29.125	remanei
IV	17470001	198.5	remanei
IV	17480001	60.4	remanei
IV	17490001	133.5	remanei
IV	17500001	48.45454545	remanei
IV	17510001	51.7	remanei
IV	17520001	155.5	remanei
IV	17530001	70.33333333	remanei
IV	17540001	161	remanei
IV	17550001	55.75	remanei
IV	17560001	61.72727273	remanei
IV	17570001	172.6	remanei
IV	17580001	112.3333333	remanei
IV	17590001	81.90909091	remanei
IV	17600001	129.6	remanei
IV	17610001	125.6666667	remanei
IV	17620001	70.3	remanei
IV	17630001	70.25	remanei
IV	17640001	63.72727273	remanei
IV	17650001	268.5	remanei
IV	17660001	116	remanei
IV	17670001	54.66666667	remanei
IV	17680001	44	remanei
IV	17690001	119.5	remanei
IV	17700001	70.72727273	remanei
IV	17710001	141.75	remanei
IV	17720001	181.8333333	remanei
IV	17730001	210.1666667	remanei
IV	17740001	144.7142857	remanei
IV	17750001	165	remanei
IV	17760001	136.4285714	remanei
IV	17770001	105.4	remanei
IV	17780001	81.16666667	remanei
IV	17790001	72.83333333	remanei
IV	17800001	61.4	remanei
IV	17810001	87.36363636	remanei
IV	17820001	133	remanei
IV	17830001	158.8	remanei
IV	17840001	128.2307692	remanei
IV	17850001	125.2	remanei
IV	17860001	94	remanei
IV	17870001	212.8181818	remanei
IV	17880001	156.6666667	remanei
IV	17890001	108.4	remanei
IV	17900001	70.6	remanei
IV	17910001	41.83333333	remanei
IV	17920001	92.41176471	remanei
IV	17930001	124.5	remanei
IV	17940001	551.5454545	remanei
IV	17950001	269.9130435	remanei
IV	17960001	298.12	remanei
IV	17970001	33	remanei
IV	17980001	87	remanei
IV	17990001	207.25	remanei
IV	18000001	85.52631579	remanei
IV	18010001	54	remanei
IV	18020001	67.66666667	remanei
IV	18030001	94.75	remanei
IV	18040001	98.7	remanei
IV	18060001	56	remanei
IV	18070001	52	remanei
IV	18080001	1478.636364	remanei
IV	18090001	15000	remanei
IV	18100001	1572.4	remanei
IV	18110001	88.83333333	remanei
IV	18120001	92	remanei
IV	18130001	90.06666667	remanei
IV	18140001	152.375	remanei
IV	18150001	141	remanei
IV	18160001	142.7777778	remanei
IV	18180001	112.5	remanei
IV	18190001	88.8	remanei
IV	18200001	238.0769231	remanei
IV	18210001	112.1666667	remanei
IV	18220001	364.2307692	remanei
IV	18230001	83	remanei
IV	18240001	171	remanei
IV	18250001	205.2307692	remanei
IV	18260001	286.2	remanei
IV	18270001	130.3333333	remanei
IV	18280001	157.3076923	remanei
IV	18290001	174.4444444	remanei
IV	18300001	252.2222222	remanei
IV	18310001	105.3571429	remanei
IV	18320001	101.3125	remanei
IV	18340001	238.9166667	remanei
IV	18350001	267.75	remanei
IV	18360001	117.4545455	remanei
IV	18370001	136.5	remanei
IV	18380001	188.5714286	remanei
IV	18390001	161	remanei
IV	18400001	109.4	remanei
IV	18410001	193.6	remanei
IV	18420001	200.4444444	remanei
IV	18430001	315.3333333	remanei
IV	18440001	106.2857143	remanei
IV	18450001	113.1666667	remanei
IV	18460001	167	remanei
IV	18470001	109.1111111	remanei
IV	18480001	91.95	remanei
IV	18490001	286.9	remanei
IV	18500001	124.7857143	remanei
IV	18510001	208.4117647	remanei
IV	18520001	143.6923077	remanei
IV	18530001	75.8	remanei
IV	18540001	79.41666667	remanei
IV	18550001	120.6315789	remanei
IV	18560001	111.2666667	remanei
IV	18570001	210.8	remanei
IV	18580001	128.4545455	remanei
IV	18590001	135.2857143	remanei
IV	18600001	171.5454545	remanei
IV	18610001	197.24	remanei
IV	18620001	99.85714286	remanei
IV	18630001	206.0714286	remanei
IV	18640001	152.72	remanei
IV	18650001	170.4545455	remanei
IV	18660001	108.3846154	remanei
IV	18670001	88.6	remanei
IV	18680001	241	remanei
IV	18690001	215.875	remanei
IV	18700001	149.8	remanei
IV	18710001	141.4	remanei
IV	18720001	154.4615385	remanei
IV	18730001	167.3157895	remanei
IV	18740001	201.9230769	remanei
IV	18750001	113.037037	remanei
IV	18760001	211.2777778	remanei
IV	18770001	150.1428571	remanei
IV	18780001	110.0434783	remanei
IV	18790001	168.1052632	remanei
IV	18800001	111.3548387	remanei
IV	18810001	129.3888889	remanei
IV	18820001	175.2222222	remanei
IV	18830001	221.8	remanei
IV	18840001	251.6	remanei
IV	18850001	376.8	remanei
IV	18860001	201.7916667	remanei
IV	18870001	125.5555556	remanei
IV	18880001	199.4444444	remanei
IV	18890001	155.3846154	remanei
IV	18900001	206.8571429	remanei
IV	18910001	154.2	remanei
IV	18920001	256.6153846	remanei
IV	18930001	418.875	remanei
IV	18940001	159.5	remanei
IV	18950001	257.6111111	remanei
IV	18960001	89.375	remanei
IV	18970001	317.3333333	remanei
IV	18980001	246.125	remanei
IV	18990001	380.2916667	remanei
IV	19000001	1371.181818	remanei
IV	19010001	843.1428571	remanei
IV	19020001	167.625	remanei
IV	19030001	194.0588235	remanei
IV	19040001	644.5238095	remanei
IV	19050001	3033	remanei
IV	19060001	397.0714286	remanei
IV	19070001	295.1212121	remanei
IV	19080001	275.76	remanei
IV	19090001	177	remanei
IV	19100001	138.4333333	remanei
IV	19110001	123.9032258	remanei
IV	19120001	94.24137931	remanei
IV	19130001	113.6	remanei
IV	19140001	206.8846154	remanei
IV	19150001	102.9444444	remanei
IV	19160001	549.8181818	remanei
IV	19170001	155.2352941	remanei
IV	19180001	867.125	remanei
IV	19190001	380.6666667	remanei
IV	19200001	822.8	remanei
IV	19210001	163.3333333	remanei
IV	19220001	225.6363636	remanei
IV	19230001	271.4285714	remanei
IV	19240001	264.2	remanei
IV	19250001	301.4	remanei
IV	19260001	302.1818182	remanei
IV	19270001	233.3846154	remanei
IV	19280001	100.8571429	remanei
IV	19290001	578.4545455	remanei
IV	19300001	661.0909091	remanei
IV	19310001	495.4444444	remanei
IV	19320001	104.3333333	remanei
IV	19330001	220.2307692	remanei
IV	19340001	182.7894737	remanei
IV	19350001	188.8	remanei
IV	19360001	197.3529412	remanei
IV	19370001	121.4761905	remanei
IV	19380001	344.8888889	remanei
IV	19390001	333	remanei
IV	19400001	141.5	remanei
IV	19410001	166.75	remanei
IV	19420001	210.5384615	remanei
IV	19430001	179.0454545	remanei
IV	19440001	210.2777778	remanei
IV	19450001	144.4166667	remanei
IV	19460001	126.3181818	remanei
IV	19470001	214.8	remanei
IV	19480001	86	remanei
IV	19490001	82.80952381	remanei
IV	19500001	134.5	remanei
IV	19510001	124.8709677	remanei
IV	19520001	473.4615385	remanei
IV	19530001	724.1363636	remanei
IV	19540001	918.6923077	remanei
IV	19550001	133.75	remanei
IV	19560001	274.0526316	remanei
IV	19570001	320.6666667	remanei
IV	19580001	252.6666667	remanei
IV	19590001	220.1666667	remanei
IV	19600001	312.8	remanei
IV	19610001	141.5789474	remanei
IV	19620001	223.2222222	remanei
IV	19630001	118.6666667	remanei
IV	19640001	215.4705882	remanei
IV	19650001	126.5555556	remanei
IV	19660001	252.6666667	remanei
IV	19670001	300.952381	remanei
IV	19680001	311.4166667	remanei
IV	19690001	155	remanei
IV	19700001	1123.333333	remanei
IV	19710001	265.6	remanei
IV	19720001	140.8181818	remanei
IV	19730001	204.1666667	remanei
IV	19740001	299.375	remanei
IV	19750001	279.25	remanei
IV	19760001	460.3888889	remanei
IV	19770001	523.1111111	remanei
IV	19780001	135.8695652	remanei
IV	19790001	207.8888889	remanei
IV	19800001	145.4444444	remanei
IV	19810001	185	remanei
IV	19820001	188.5555556	remanei
IV	19830001	218.8823529	remanei
IV	19840001	154.8571429	remanei
IV	19850001	263.25	remanei
IV	19860001	202.3214286	remanei
IV	19870001	184.3076923	remanei
IV	19880001	106.1052632	remanei
IV	19890001	836.3333333	remanei
IV	19900001	1398.25	remanei
IV	19910001	804.4285714	remanei
IV	19920001	573	remanei
IV	19930001	751	remanei
IV	19940001	273.8461538	remanei
IV	19950001	110.6875	remanei
IV	19960001	91.375	remanei
IV	19970001	178.6153846	remanei
IV	19980001	155.8571429	remanei
IV	19990001	212.8181818	remanei
IV	20000001	307.8064516	remanei
IV	20010001	853.6	remanei
IV	20020001	1717.75	remanei
IV	20030001	1888	remanei
IV	20040001	224.8125	remanei
IV	20050001	564.4285714	remanei
IV	20060001	223.7692308	remanei
IV	20070001	420.3913043	remanei
IV	20080001	419.9	remanei
IV	20090001	149.4615385	remanei
IV	20100001	340.4375	remanei
IV	20110001	206.8947368	remanei
IV	20120001	173.3529412	remanei
IV	20130001	219	remanei
IV	20140001	227.8181818	remanei
IV	20150001	155.5833333	remanei
IV	20160001	2824.666667	remanei
IV	20170001	132.7142857	remanei
IV	20180001	167.7619048	remanei
IV	20190001	197.5833333	remanei
IV	20200001	319.2857143	remanei
IV	20210001	161.2666667	remanei
IV	20220001	392.1428571	remanei
IV	20230001	730.8571429	remanei
IV	20240001	199.6363636	remanei
IV	20250001	315.1764706	remanei
IV	20260001	241.25	remanei
IV	20270001	1391.5	remanei
IV	20280001	101.2	remanei
IV	20290001	209.5833333	remanei
IV	20300001	162.7272727	remanei
IV	20310001	236.2307692	remanei
IV	20320001	119.3636364	remanei
IV	20330001	133.3636364	remanei
IV	20340001	172.875	remanei
IV	20350001	142.2380952	remanei
IV	20360001	177.952381	remanei
IV	20370001	177.6521739	remanei
IV	20380001	114	remanei
IV	20390001	289.9130435	remanei
IV	20400001	190.2352941	remanei
IV	20410001	181.8181818	remanei
IV	20420001	101.5	remanei
IV	20430001	157.3684211	remanei
IV	20440001	199.6363636	remanei
IV	20450001	259.0357143	remanei
IV	20460001	146.5	remanei
IV	20470001	146.6428571	remanei
IV	20480001	130.6363636	remanei
IV	20490001	180.1612903	remanei
IV	20500001	95.58333333	remanei
IV	20510001	127.4615385	remanei
IV	20520001	175	remanei
IV	20530001	318.88	remanei
IV	20540001	117.8222222	remanei
IV	20550001	133.3333333	remanei
IV	20560001	161.1785714	remanei
IV	20570001	152.0714286	remanei
IV	20580001	188.275	remanei
IV	20590001	144.0652174	remanei
IV	20600001	159.3157895	remanei
IV	20610001	172.5142857	remanei
IV	20620001	126	remanei
IV	20630001	134.9333333	remanei
IV	20640001	145.9452055	remanei
IV	20650001	135	remanei
IV	20660001	190.0769231	remanei
IV	20670001	381.9333333	remanei
IV	20680001	148.1	remanei
IV	20690001	184.3333333	remanei
IV	20700001	154.2	remanei
IV	20710001	131.8571429	remanei
IV	20720001	117.7272727	remanei
IV	20730001	300.8333333	remanei
IV	20740001	169.8965517	remanei
IV	20750001	152.28125	remanei
IV	20760001	137.1714286	remanei
IV	20770001	121.8648649	remanei
IV	20780001	114.6222222	remanei
IV	20790001	372.8333333	remanei
IV	20800001	198.92	remanei
IV	20810001	115.1896552	remanei
IV	20820001	109.3414634	remanei
IV	20830001	296.826087	remanei
IV	20840001	349.3333333	remanei
IV	20850001	134.826087	remanei
IV	20860001	136.5454545	remanei
IV	20870001	184.2727273	remanei
IV	20880001	143.1538462	remanei
IV	20890001	1526.8	remanei
IV	20900001	310.8285714	remanei
IV	20910001	167.4444444	remanei
IV	20920001	93.94444444	remanei
IV	20930001	211.6666667	remanei
IV	20940001	276.75	remanei
IV	20950001	239.3157895	remanei
IV	20960001	211.2857143	remanei
IV	20970001	120.3529412	remanei
IV	20980001	196.3125	remanei
IV	20990001	323.65	remanei
IV	21000001	160.1428571	remanei
IV	21010001	115.1071429	remanei
IV	21020001	220.3333333	remanei
IV	21030001	288.2941176	remanei
IV	21040001	202.4583333	remanei
IV	21050001	128.6363636	remanei
IV	21060001	1080	remanei
IV	21070001	236.0444444	remanei
IV	21080001	117.15	remanei
IV	21090001	190.7333333	remanei
IV	21100001	209.9583333	remanei
IV	21110001	178.3928571	remanei
IV	21120001	193.8	remanei
IV	21130001	131.7894737	remanei
IV	21140001	166.8181818	remanei
IV	21150001	100.9636364	remanei
IV	21160001	96.20833333	remanei
IV	21170001	148.7941176	remanei
IV	21180001	150.4285714	remanei
IV	21190001	168.9761905	remanei
IV	21200001	135.4117647	remanei
IV	21210001	129.8	remanei
IV	21220001	226.5517241	remanei
IV	21230001	148.8275862	remanei
IV	21240001	180.2727273	remanei
IV	21250001	180.3636364	remanei
IV	21260001	130.3584906	remanei
IV	21270001	177.4285714	remanei
IV	21280001	131.7073171	remanei
IV	21290001	147.8064516	remanei
IV	21300001	135.1612903	remanei
IV	21310001	138.1071429	remanei
IV	21320001	292.68	remanei
IV	21330001	404.3333333	remanei
IV	21340001	297.6	remanei
IV	21350001	364.9333333	remanei
IV	21360001	313.7222222	remanei
IV	21370001	159.375	remanei
IV	21380001	150.16	remanei
IV	21390001	129.8529412	remanei
IV	21400001	239.0333333	remanei
IV	21410001	326.0952381	remanei
IV	21420001	285.375	remanei
IV	21430001	420.6470588	remanei
IV	21440001	352.5	remanei
IV	21450001	366.7894737	remanei
IV	21460001	252.1428571	remanei
IV	21470001	836.8181818	remanei
IV	21480001	393.4210526	remanei
IV	21490001	239.35	remanei
IV	21500001	301.6111111	remanei
IV	21510001	119.1333333	remanei
IV	21520001	98	remanei
IV	21530001	107.525	remanei
IV	21540001	115.7083333	remanei
IV	21550001	87.54545455	remanei
IV	21560001	168.8235294	remanei
IV	21570001	103.3333333	remanei
IV	21580001	119.05	remanei
IV	21590001	147.2903226	remanei
IV	21600001	123.1904762	remanei
IV	21610001	102.6595745	remanei
IV	21620001	129.2352941	remanei
IV	21630001	91.82142857	remanei
IV	21640001	191.1304348	remanei
IV	21650001	106.4418605	remanei
IV	21660001	195.3913043	remanei
IV	21670001	115.6666667	remanei
IV	21680001	301.8275862	remanei
IV	21690001	398.2272727	remanei
IV	21700001	147.7241379	remanei
IV	21710001	135.3939394	remanei
IV	21720001	146.2051282	remanei
IV	21730001	134.8076923	remanei
IV	21740001	124.84375	remanei
IV	21750001	177.3333333	remanei
IV	21760001	153.3243243	remanei
IV	21770001	231.6923077	remanei
IV	21780001	161.6969697	remanei
IV	21790001	129.4054054	remanei
IV	21800001	197.4285714	remanei
IV	21810001	148.5172414	remanei
IV	21820001	143.8064516	remanei
IV	21830001	123.9318182	remanei
IV	21840001	122	remanei
IV	21850001	105.1463415	remanei
IV	21860001	187.0833333	remanei
IV	21870001	81.11111111	remanei
IV	21880001	181.0294118	remanei
IV	21890001	149.3225806	remanei
IV	21900001	110.1818182	remanei
IV	21910001	114.4528302	remanei
IV	21920001	1821.142857	remanei
IV	21930001	602.8	remanei
IV	21940001	131.5483871	remanei
IV	21950001	106.3255814	remanei
IV	21960001	444.8333333	remanei
IV	21970001	439.7857143	remanei
IV	21980001	95.04878049	remanei
IV	21990001	119.0588235	remanei
IV	22000001	95.22222222	remanei
IV	22010001	153.0555556	remanei
IV	22020001	202.2972973	remanei
IV	22030001	245	remanei
IV	22040001	276.6206897	remanei
IV	22050001	3391.666667	remanei
IV	22060001	257.8709677	remanei
IV	22070001	336.2916667	remanei
IV	22080001	233.5517241	remanei
IV	22090001	187.4	remanei
IV	22100001	181.2439024	remanei
IV	22110001	158.21875	remanei
IV	22120001	173.7777778	remanei
IV	22130001	143.0769231	remanei
IV	22140001	114.7894737	remanei
IV	22150001	132.5098039	remanei
IV	22160001	119.0727273	remanei
IV	22170001	148.9791667	remanei
IV	22180001	98.19444444	remanei
IV	22190001	133.4	remanei
IV	22200001	113.4516129	remanei
IV	22210001	199.1666667	remanei
IV	22220001	142.3888889	remanei
IV	22230001	107.5535714	remanei
IV	22240001	177.6666667	remanei
IV	22250001	123.6206897	remanei
IV	22260001	249.8648649	remanei
IV	22270001	214.1142857	remanei
IV	22280001	241.5757576	remanei
IV	22290001	193.12	remanei
IV	22300001	137.3846154	remanei
IV	22310001	89.07894737	remanei
IV	22320001	156.2068966	remanei
IV	22330001	168.2894737	remanei
IV	22340001	151.6511628	remanei
IV	22350001	98.38	remanei
IV	22360001	185.3548387	remanei
IV	22370001	198.7037037	remanei
IV	22380001	93.58536585	remanei
IV	22390001	111.90625	remanei
IV	22400001	197.8	remanei
IV	22410001	144.9677419	remanei
IV	22420001	371.8947368	remanei
IV	22430001	233.6	remanei
IV	22440001	133.2	remanei
IV	22450001	87.68292683	remanei
IV	22460001	147.7368421	remanei
IV	22470001	163.4117647	remanei
IV	22480001	118.5909091	remanei
IV	22490001	104.8571429	remanei
IV	22500001	169.1875	remanei
IV	22510001	178.4736842	remanei
IV	22520001	163.8108108	remanei
IV	22530001	108.6153846	remanei
IV	22540001	163.4680851	remanei
IV	22550001	136.90625	remanei
IV	22560001	218.5416667	remanei
IV	22570001	108.8571429	remanei
IV	22580001	100.0192308	remanei
IV	22590001	111.1395349	remanei
IV	22600001	112.8085106	remanei
IV	22610001	99.47368421	remanei
IV	22620001	80.46341463	remanei
IV	22630001	83.07692308	remanei
IV	22640001	69.12121212	remanei
IV	22650001	65.225	remanei
IV	22660001	102.3823529	remanei
IV	22670001	100.5625	remanei
IV	22680001	142.8461538	remanei
IV	22690001	109.95	remanei
IV	22700001	77.22222222	remanei
IV	22710001	76.63636364	remanei
IV	22720001	95.44186047	remanei
IV	22730001	133.4565217	remanei
IV	22740001	106.4054054	remanei
IV	22750001	212.25	remanei
IV	22760001	901.1176471	remanei
IV	22770001	1554.888889	remanei
IV	22780001	206.1904762	remanei
IV	22790001	265.8888889	remanei
IV	22800001	132.2758621	remanei
IV	22810001	223.3125	remanei
IV	22820001	139.4117647	remanei
IV	22830001	127.1481481	remanei
IV	22840001	87.64705882	remanei
IV	22850001	145.097561	remanei
IV	22860001	108.8809524	remanei
IV	22870001	123.9090909	remanei
IV	22880001	115.6551724	remanei
IV	22890001	103.7659574	remanei
IV	22900001	138.1538462	remanei
IV	22910001	106.625	remanei
IV	22920001	139.5	remanei
IV	22930001	206.3333333	remanei
IV	22940001	84.33333333	remanei
IV	22950001	111.4285714	remanei
IV	22960001	128.8611111	remanei
IV	22970001	204.0555556	remanei
IV	22980001	232.75	remanei
IV	22990001	118.6	remanei
IV	23000001	145.1666667	remanei
IV	23010001	122.1538462	remanei
IV	23020001	78.8	remanei
IV	23030001	144.7714286	remanei
IV	23040001	138.3478261	remanei
IV	23050001	197.2727273	remanei
IV	23060001	139.8837209	remanei
IV	23070001	129.559322	remanei
IV	23080001	108.3055556	remanei
IV	23090001	129.6571429	remanei
IV	23100001	99.91489362	remanei
IV	23110001	152.4545455	remanei
IV	23120001	146.5714286	remanei
IV	23130001	168.7692308	remanei
IV	23140001	147.5555556	remanei
IV	23150001	133	remanei
IV	23160001	112.3157895	remanei
IV	23170001	81.68292683	remanei
IV	23180001	186.2105263	remanei
IV	23190001	141.6363636	remanei
IV	23200001	181.3636364	remanei
IV	23210001	183.173913	remanei
IV	23220001	504.8823529	remanei
IV	23230001	161.6666667	remanei
IV	23240001	210.1538462	remanei
IV	23250001	115.4545455	remanei
IV	23260001	235.3157895	remanei
IV	23270001	136.3448276	remanei
IV	23280001	83.33333333	remanei
IV	23290001	116.2777778	remanei
IV	23300001	137.6764706	remanei
IV	23310001	87.59259259	remanei
IV	23320001	112.173913	remanei
IV	23330001	136.5416667	remanei
IV	23340001	132.125	remanei
IV	23350001	114.3333333	remanei
IV	23360001	107.3846154	remanei
IV	23370001	97.07142857	remanei
IV	23380001	224.7058824	remanei
IV	23390001	1194.5	remanei
IV	23400001	14207	remanei
IV	23410001	1680.222222	remanei
IV	23420001	296.6363636	remanei
IV	23430001	199.0769231	remanei
IV	23440001	147.6315789	remanei
IV	23450001	130.8095238	remanei
IV	23460001	170.3333333	remanei
IV	23470001	168.2083333	remanei
IV	23480001	160.625	remanei
IV	23490001	133.2941176	remanei
IV	23500001	122.0833333	remanei
IV	23510001	124.8	remanei
IV	23520001	221	remanei
IV	23530001	164.9090909	remanei
IV	23540001	131.2	remanei
IV	23550001	141	remanei
IV	23560001	113.4090909	remanei
IV	23570001	122.6190476	remanei
IV	23580001	118.625	remanei
IV	23590001	110.7	remanei
IV	23600001	148.6666667	remanei
IV	23620001	764	remanei
IV	23630001	169.5	remanei
IV	23640001	138.3333333	remanei
IV	23650001	92.23529412	remanei
IV	23660001	64.60869565	remanei
IV	23670001	114.3846154	remanei
IV	23680001	84.9047619	remanei
IV	23690001	123.4210526	remanei
IV	23700001	206.9166667	remanei
IV	23710001	126.7804878	remanei
IV	23720001	514.0526316	remanei
IV	23730001	953	remanei
IV	23740001	870.125	remanei
IV	23750001	195.826087	remanei
IV	23760001	196.65	remanei
IV	23770001	112.3181818	remanei
IV	23780001	157.8125	remanei
IV	23790001	153.6774194	remanei
IV	23800001	200.2105263	remanei
IV	23810001	117.7307692	remanei
IV	23820001	170.5	remanei
IV	23830001	345.6875	remanei
IV	23840001	425.75	remanei
IV	23850001	122.0714286	remanei
IV	23860001	178.5789474	remanei
IV	23870001	261.25	remanei
IV	23880001	230.4705882	remanei
IV	23890001	731.5555556	remanei
IV	23900001	144.2	remanei
IV	23910001	123.9354839	remanei
IV	23920001	149.875	remanei
IV	23930001	107.8857143	remanei
IV	23940001	137.4615385	remanei
IV	23950001	164.5	remanei
IV	23960001	97.05263158	remanei
IV	23970001	129.7857143	remanei
IV	23980001	1037.666667	remanei
IV	23990001	1002.5	remanei
IV	24000001	156.5	remanei
IV	24010001	158	remanei
IV	24020001	201.2702703	remanei
IV	24030001	149.5277778	remanei
IV	24040001	186.75	remanei
IV	24050001	168.7333333	remanei
IV	24060001	263.9777778	remanei
IV	24070001	999.5714286	remanei
IV	24080001	153.3728814	remanei
IV	24090001	131.4	remanei
IV	24100001	196.3902439	remanei
IV	24110001	147.5	remanei
IV	24120001	151.6545455	remanei
IV	24130001	125.9090909	remanei
IV	24140001	150.3235294	remanei
IV	24150001	169.5	remanei
IV	24160001	159.5	remanei
IV	24170001	172.1304348	remanei
IV	24180001	75.66666667	remanei
IV	24190001	79.2	remanei
IV	24200001	200.25	remanei
IV	24210001	151.5714286	remanei
IV	24220001	144.5263158	remanei
IV	24230001	94.77272727	remanei
IV	24240001	138.9545455	remanei
IV	24250001	77	remanei
IV	24260001	106	remanei
IV	24270001	75.20588235	remanei
IV	24280001	205.75	remanei
IV	24290001	495.6666667	remanei
IV	24300001	733.8888889	remanei
IV	24310001	186.12	remanei
IV	24320001	80.96	remanei
IV	24330001	150.2962963	remanei
IV	24340001	130.2173913	remanei
IV	24350001	152.7	remanei
IV	24360001	59.47058824	remanei
IV	24370001	100.826087	remanei
IV	24380001	100.6666667	remanei
IV	24390001	139.1904762	remanei
IV	24400001	97.7	remanei
IV	24410001	132.25	remanei
IV	24420001	141.5769231	remanei
IV	24430001	153.3461538	remanei
IV	24440001	79.48387097	remanei
IV	24450001	83.73333333	remanei
IV	24460001	74.41666667	remanei
IV	24470001	69.07142857	remanei
IV	24480001	97.05	remanei
IV	24490001	101.6470588	remanei
IV	24500001	112.0882353	remanei
IV	24510001	150.3461538	remanei
IV	24520001	147.3529412	remanei
IV	24530001	86.8	remanei
IV	24540001	90.2	remanei
IV	24550001	97.89285714	remanei
IV	24560001	187.1	remanei
IV	24570001	118.8076923	remanei
IV	24580001	120.6842105	remanei
IV	24590001	588.5	remanei
IV	24600001	1762.857143	remanei
IV	24610001	255.9285714	remanei
IV	24620001	101.0909091	remanei
IV	24630001	75.11627907	remanei
IV	24640001	240.5945946	remanei
IV	24650001	107.8888889	remanei
IV	24660001	103.0454545	remanei
IV	24670001	287.0588235	remanei
IV	24680001	125.6153846	remanei
IV	24690001	119.0294118	remanei
IV	24700001	179.5384615	remanei
IV	24710001	172.7941176	remanei
IV	24720001	136.4347826	remanei
IV	24730001	122.9545455	remanei
