Chr	BP	kimura_distance	species
III	2670001	16.78388889	remanei
III	2680001	14.88653846	remanei
III	2690001	10.75590909	remanei
III	2700001	17.35448276	remanei
III	2710001	17.66111111	remanei
III	2720001	13.655	remanei
III	2730001	19.57891892	remanei
III	2740001	15.11	remanei
III	2750001	26.68533333	remanei
III	2760001	13.01966667	remanei
III	2770001	20.30492754	remanei
III	2780001	23.55888889	remanei
III	2790001	16.42285714	remanei
III	2800001	14.45371429	remanei
III	2810001	19.46285714	remanei
III	2820001	16.38425	remanei
III	2830001	16.64644444	remanei
III	2840001	10.55527778	remanei
III	2850001	17.31325	remanei
III	2860001	16.06066667	remanei
III	2870001	18.89285714	remanei
III	2880001	15.24350877	remanei
III	2890001	13.05785714	remanei
III	2900001	13.71416667	remanei
III	2910001	15.66333333	remanei
III	2920001	13.1184	remanei
III	2930001	17.35555556	remanei
III	2940001	14.8825	remanei
III	2950001	15.31272727	remanei
III	2960001	17.60555556	remanei
III	2970001	17.353125	remanei
III	2980001	10.583	remanei
III	2990001	17.82	remanei
III	3000001	14.19333333	remanei
III	3010001	15.0325	remanei
III	3020001	11.643	remanei
III	3030001	14.97333333	remanei
III	3040001	16.86023256	remanei
III	3050001	17.41102564	remanei
III	3060001	17.47107143	remanei
III	3070001	14.61217391	remanei
III	3080001	18.11	remanei
III	3090001	22.2030303	remanei
III	3100001	16.82227273	remanei
III	3110001	21.98297297	remanei
III	3120001	15.64962963	remanei
III	3130001	15.19565217	remanei
III	3140001	15.08086957	remanei
III	3150001	16.292	remanei
III	3160001	10.03285714	remanei
III	3170001	13.49166667	remanei
III	3180001	13.72681818	remanei
III	3190001	19.75205128	remanei
III	3200001	16.646	remanei
III	3210001	11.36333333	remanei
III	3220001	12.85	remanei
III	3230001	16.36740741	remanei
III	3240001	16.18875	remanei
III	3250001	17.06666667	remanei
III	3260001	17.31125	remanei
III	3270001	17.434	remanei
III	3280001	21.2240625	remanei
III	3290001	25.20714286	remanei
III	3300001	17.61238095	remanei
III	3310001	21.11311111	remanei
III	3320001	18.99052632	remanei
III	3330001	16.33361111	remanei
III	3340001	18.37521739	remanei
III	3350001	15.90464286	remanei
III	3360001	12.056	remanei
III	3370001	13.86538462	remanei
III	3380001	13.47782609	remanei
III	3390001	13.06131579	remanei
III	3400001	15.00541667	remanei
III	3410001	10.32222222	remanei
III	3420001	12.74923077	remanei
III	3430001	16.37645161	remanei
III	3440001	14.85166667	remanei
III	3450001	13.16	remanei
III	3460001	20.055	remanei
III	3470001	17.98102564	remanei
III	3480001	13.50272727	remanei
III	3490001	18.20714286	remanei
III	3500001	16.33344828	remanei
III	3510001	18.39692308	remanei
III	3520001	14.5585	remanei
III	3530001	20.33870968	remanei
III	3540001	11.70466667	remanei
III	3550001	15.289	remanei
III	3560001	14.76058824	remanei
III	3570001	11.62133333	remanei
III	3580001	21.004	remanei
III	3590001	18.802	remanei
III	3600001	17.4703125	remanei
III	3610001	15.25230769	remanei
III	3620001	20.732	remanei
III	3630001	16.05571429	remanei
III	3640001	19.00347826	remanei
III	3650001	15.31882353	remanei
III	3660001	19.76	remanei
III	3670001	17.40588235	remanei
III	3680001	19.31857143	remanei
III	3690001	19.27066667	remanei
III	3700001	17.63285714	remanei
III	3710001	16.34058824	remanei
III	3720001	16.2375	remanei
III	3730001	14.79428571	remanei
III	3740001	15.49833333	remanei
III	3750001	14.05653846	remanei
III	3760001	13.69357143	remanei
III	3770001	15.77846154	remanei
III	3780001	12.2725	remanei
III	3790001	20.07833333	remanei
III	3800001	13.05029412	remanei
III	3810001	11.01444444	remanei
III	3820001	16.15538462	remanei
III	3830001	22.064	remanei
III	3840001	22.888	remanei
III	3850001	14.12333333	remanei
III	3860001	23.07	remanei
III	3870001	17.925	remanei
III	3880001	15.43208333	remanei
III	3890001	19.7675	remanei
III	3900001	14.44117647	remanei
III	3910001	22.11318182	remanei
III	3920001	21.835	remanei
III	3930001	18.16827586	remanei
III	3940001	19.27935484	remanei
III	3950001	13.86941176	remanei
III	3960001	12.9052381	remanei
III	3970001	15.65315789	remanei
III	3980001	12.90681818	remanei
III	3990001	21.31208333	remanei
III	4000001	10.22982143	remanei
III	4010001	17.25181818	remanei
III	4020001	14.74363636	remanei
III	4030001	14.67457143	remanei
III	4040001	16.51727273	remanei
III	4050001	17.45	remanei
III	4060001	15.62666667	remanei
III	4070001	13.25857143	remanei
III	4080001	18.83675	remanei
III	4090001	15.73510204	remanei
III	4100001	20.65488372	remanei
III	4110001	17.415	remanei
III	4120001	18.20117647	remanei
III	4130001	18.70962264	remanei
III	4140001	18.32	remanei
III	4150001	15.29451613	remanei
III	4160001	17.82076923	remanei
III	4170001	16.88	remanei
III	4180001	16.513	remanei
III	4190001	18.69466667	remanei
III	4200001	15.105	remanei
III	4210001	19.12348837	remanei
III	4220001	14.9676	remanei
III	4230001	21.78692308	remanei
III	4240001	21.25466667	remanei
III	4250001	22.45928571	remanei
III	4260001	23.81210526	remanei
III	4270001	20.08958333	remanei
III	4280001	17.2925	remanei
III	4290001	16.25869565	remanei
III	4300001	12.89730769	remanei
III	4310001	15.992	remanei
III	4320001	18.58684211	remanei
III	4330001	17.91299145	remanei
III	4340001	19.51257143	remanei
III	4350001	19.08377778	remanei
III	4360001	18.85764706	remanei
III	4370001	14.7728	remanei
III	4380001	11.81909091	remanei
III	4390001	17.96788462	remanei
III	4400001	13.08	remanei
III	4410001	11.68333333	remanei
III	4420001	13.14	remanei
III	4430001	14.68238095	remanei
III	4440001	17.26909091	remanei
III	4450001	15.44896552	remanei
III	4460001	17.33	remanei
III	4470001	22.00565217	remanei
III	4480001	22.35166667	remanei
III	4490001	16.8835	remanei
III	4500001	18.99645161	remanei
III	4510001	14.76135135	remanei
III	4520001	21.32294118	remanei
III	4530001	14.6575	remanei
III	4540001	16.03833333	remanei
III	4550001	21.09444444	remanei
III	4560001	17.4547619	remanei
III	4570001	18.93166667	remanei
III	4580001	13.4025	remanei
III	4590001	16.19148148	remanei
III	4600001	23.09686275	remanei
III	4610001	2.37	remanei
III	4620001	16.57375	remanei
III	4630001	14.01578947	remanei
III	4640001	16.38961538	remanei
III	4650001	21.2975	remanei
III	4660001	11.8	remanei
III	4670001	14.06909091	remanei
III	4680001	15.2954902	remanei
III	4690001	14.42561404	remanei
III	4700001	18.08258065	remanei
III	4710001	13.47190476	remanei
III	4720001	17.53571429	remanei
III	4730001	19.21636364	remanei
III	4740001	12.76545455	remanei
III	4750001	17.84882353	remanei
III	4760001	14.70466667	remanei
III	4770001	20.55857143	remanei
III	4780001	12.509375	remanei
III	4790001	12.57166667	remanei
III	4800001	18.96190476	remanei
III	4810001	25.99807692	remanei
III	4820001	15.29604651	remanei
III	4830001	20.44088235	remanei
III	4840001	13.59307692	remanei
III	4850001	18.34666667	remanei
III	4860001	23.54289474	remanei
III	4870001	21.2632	remanei
III	4880001	19.5045	remanei
III	4890001	21.81108108	remanei
III	4900001	16.64166667	remanei
III	4910001	18.12833333	remanei
III	4920001	18.1732	remanei
III	4930001	19.23685185	remanei
III	4940001	20.835	remanei
III	4950001	15.13458333	remanei
III	4960001	18.767	remanei
III	4970001	22.1876087	remanei
III	4980001	17.19592593	remanei
III	4990001	15.40903226	remanei
III	5000001	13.12104167	remanei
III	5010001	17.1375	remanei
III	5020001	17.39392857	remanei
III	5030001	18.58057692	remanei
III	5040001	17.3115625	remanei
III	5050001	18.27689655	remanei
III	5060001	16.26121951	remanei
III	5070001	16.40652174	remanei
III	5080001	19.73428571	remanei
III	5090001	11.79857143	remanei
III	5100001	15.76170213	remanei
III	5110001	16.8324	remanei
III	5120001	16.713125	remanei
III	5130001	14.15772727	remanei
III	5140001	13.89	remanei
III	5150001	15.8145	remanei
III	5160001	16.30857143	remanei
III	5170001	12.0375	remanei
III	5180001	12.63736842	remanei
III	5190001	15.4232	remanei
III	5200001	15.67466667	remanei
III	5210001	17.8893617	remanei
III	5220001	14.962	remanei
III	5230001	18.5062069	remanei
III	5240001	22.13484848	remanei
III	5250001	18.27454545	remanei
III	5260001	18.1037037	remanei
III	5270001	17.312	remanei
III	5280001	15.95731707	remanei
III	5290001	19.13566667	remanei
III	5300001	19.14030303	remanei
III	5310001	21.29444444	remanei
III	5320001	19.86583333	remanei
III	5330001	17.70076923	remanei
III	5340001	19.00591837	remanei
III	5350001	18.19277108	remanei
III	5360001	15.56125	remanei
III	5370001	14.69032258	remanei
III	5380001	17.01038462	remanei
III	5390001	15.66634146	remanei
III	5400001	16.45875	remanei
III	5410001	18.37875	remanei
III	5420001	16.1925	remanei
III	5430001	8.251666667	remanei
III	5440001	14.58055556	remanei
III	5450001	14.85272727	remanei
III	5460001	13.32820513	remanei
III	5470001	17.86038462	remanei
III	5480001	12.89057143	remanei
III	5490001	13.14291667	remanei
III	5500001	13.829	remanei
III	5510001	11.98825397	remanei
III	5520001	19.48129032	remanei
III	5530001	21.63125	remanei
III	5540001	13.50375	remanei
III	5550001	5.118571429	remanei
III	5560001	7.55025	remanei
III	5580001	20.0475	remanei
III	5590001	21.35857143	remanei
III	5610001	26.2375	remanei
III	5620001	17.99333333	remanei
III	5630001	12.7	remanei
III	5640001	18.5	remanei
III	5650001	9.2515	remanei
III	5660001	18.46	remanei
III	5670001	5.86	remanei
III	5680001	12.60222222	remanei
III	5690001	19.1375	remanei
III	5700001	12.74666667	remanei
III	5710001	18.62071429	remanei
III	5720001	12.235	remanei
III	5730001	16.51941176	remanei
III	5740001	16.96461538	remanei
III	5750001	17.39	remanei
III	5760001	18.34857143	remanei
III	5770001	14.39	remanei
III	5790001	20.37333333	remanei
III	5800001	3.45	remanei
III	5810001	23.0025	remanei
III	5820001	3.209761905	remanei
III	5830001	7.614358974	remanei
III	5840001	20.06142857	remanei
III	5850001	12.94	remanei
III	5870001	2.794	remanei
III	5890001	6.63	remanei
III	5900001	22.3525	remanei
III	5920001	12.59	remanei
III	5930001	15.058	remanei
III	5940001	24.34	remanei
III	5960001	22.32071429	remanei
III	5970001	2.45	remanei
III	5980001	20.21611111	remanei
III	5990001	8.97	remanei
III	6000001	5.912	remanei
III	6010001	6.23	remanei
III	6020001	14.77	remanei
III	6030001	7.74	remanei
III	6040001	9.905	remanei
III	6050001	14.4275	remanei
III	6070001	27.085	remanei
III	6080001	25.135	remanei
III	6090001	4.16	remanei
III	6100001	14.22	remanei
III	6120001	13.50125	remanei
III	6130001	14.768	remanei
III	6140001	0	remanei
III	6150001	0	remanei
III	6160001	21.24	remanei
III	6180001	4	remanei
III	6200001	9.46	remanei
III	6220001	31.46777778	remanei
III	6230001	15.2	remanei
III	6240001	15.30375	remanei
III	6260001	17.11	remanei
III	6280001	16.0325	remanei
III	6300001	6.315	remanei
III	6310001	27.505	remanei
III	6320001	10.67333333	remanei
III	6330001	6.12	remanei
III	6350001	1.77	remanei
III	6380001	14.115	remanei
III	6400001	15.186	remanei
III	6430001	12.305	remanei
III	6440001	4.373333333	remanei
III	6450001	13.16333333	remanei
III	6460001	9.348333333	remanei
III	6470001	19.625	remanei
III	6480001	3.93	remanei
III	6500001	4.68	remanei
III	6510001	16.67	remanei
III	6530001	8.028571429	remanei
III	6550001	19.96333333	remanei
III	6560001	20.25409091	remanei
III	6570001	17.184	remanei
III	6580001	20.728	remanei
III	6590001	6.592	remanei
III	6600001	29.96	remanei
III	6610001	11.24666667	remanei
III	6620001	12.2775	remanei
III	6630001	12.19666667	remanei
III	6640001	15.52857143	remanei
III	6670001	7.571818182	remanei
III	6680001	25.14461538	remanei
III	6690001	20.02142857	remanei
III	6700001	12.09	remanei
III	6710001	11.9775	remanei
III	6720001	27.22	remanei
III	6730001	16.56	remanei
III	6790001	6.955	remanei
III	6800001	7.076	remanei
III	6810001	16.40666667	remanei
III	6820001	7.275	remanei
III	6830001	16.22	remanei
III	6840001	4.925	remanei
III	6850001	7.225	remanei
III	6860001	13.5496	remanei
III	6870001	6.075	remanei
III	6880001	15.46	remanei
III	6890001	11.68833333	remanei
III	6900001	13.075	remanei
III	6910001	11.01	remanei
III	6920001	15.198	remanei
III	6930001	22.785	remanei
III	6940001	3.0925	remanei
III	6950001	16.7	remanei
III	6970001	0.67	remanei
III	6980001	8.11	remanei
III	7000001	17.41	remanei
III	7020001	5.06	remanei
III	7070001	7.63	remanei
III	7090001	13.09	remanei
III	7110001	27.01	remanei
III	7130001	9.565333333	remanei
III	7170001	6.776666667	remanei
III	7180001	10.8	remanei
III	7190001	9.161	remanei
III	7210001	4.98	remanei
III	7220001	29.43333333	remanei
III	7230001	10.53	remanei
III	7240001	2.985	remanei
III	7260001	10.345	remanei
III	7270001	8.303333333	remanei
III	7280001	18.68166667	remanei
III	7290001	28.15	remanei
III	7300001	12.70666667	remanei
III	7320001	1.42	remanei
III	7330001	6.505	remanei
III	7360001	4.885	remanei
III	7370001	7.09	remanei
III	7390001	8.073333333	remanei
III	7400001	18.044	remanei
III	7410001	15.51666667	remanei
III	7420001	7.818888889	remanei
III	7440001	7.284285714	remanei
III	7460001	23.12	remanei
III	7470001	14.50666667	remanei
III	7480001	7.796666667	remanei
III	7490001	24.06	remanei
III	7500001	5.44	remanei
III	7510001	10.137	remanei
III	7530001	14.53	remanei
III	7540001	14.75	remanei
III	7550001	6.98	remanei
III	7560001	12.702	remanei
III	7570001	6.74	remanei
III	7580001	10.72	remanei
III	7590001	9.71	remanei
III	7600001	35.17	remanei
III	7610001	25.81714286	remanei
III	7620001	6.69	remanei
III	7640001	20.47	remanei
III	7650001	19.04333333	remanei
III	7680001	17.475	remanei
III	7690001	21.91166667	remanei
III	7700001	6.156666667	remanei
III	7710001	19.095	remanei
III	7720001	19.72	remanei
III	7730001	17.992	remanei
III	7740001	10.185	remanei
III	7750001	16.4225	remanei
III	7760001	22.05	remanei
III	7770001	11.215	remanei
III	7780001	21.27	remanei
III	7790001	19.2475	remanei
III	7810001	7.715	remanei
III	7820001	10.865	remanei
III	7840001	22.10333333	remanei
III	7850001	15.032	remanei
III	7880001	7.09	remanei
III	7890001	11.46	remanei
III	7910001	14.44428571	remanei
III	7920001	15.49	remanei
III	7960001	5.2	remanei
III	7970001	16.61333333	remanei
III	7990001	24.22333333	remanei
III	8000001	9.558	remanei
III	8020001	10.39333333	remanei
III	8050001	22.67666667	remanei
III	8060001	7.224	remanei
III	8090001	14.3	remanei
III	8100001	13.585	remanei
III	8110001	11.47555556	remanei
III	8120001	18.65666667	remanei
III	8130001	15.55454545	remanei
III	8140001	18.69	remanei
III	8150001	14.6	remanei
III	8160001	11.20666667	remanei
III	8180001	7.64	remanei
III	8190001	25.19	remanei
III	8200001	22.93142857	remanei
III	8230001	18.84666667	remanei
III	8240001	12.59	remanei
III	8260001	10.91625	remanei
III	8280001	16.439375	remanei
III	8290001	15.37	remanei
III	8300001	27.132	remanei
III	8310001	13.35888889	remanei
III	8320001	11.80857143	remanei
III	8330001	11.905	remanei
III	8340001	13.11888889	remanei
III	8350001	14.96285714	remanei
III	8360001	10.88272727	remanei
III	8370001	14.936	remanei
III	8380001	18.59090909	remanei
III	8390001	17.17	remanei
III	8400001	17.044	remanei
III	8410001	10.230625	remanei
III	8420001	17.13285714	remanei
III	8430001	11.87111111	remanei
III	8440001	7.765	remanei
III	8460001	16.886	remanei
III	8470001	19.575	remanei
III	8480001	11.535	remanei
III	8490001	18.11571429	remanei
III	8500001	25.375	remanei
III	8510001	14.62142857	remanei
III	8520001	11.58625	remanei
III	8530001	13.58058824	remanei
III	8540001	16.92166667	remanei
III	8550001	6.675	remanei
III	8560001	9.813333333	remanei
III	8570001	16.744	remanei
III	8580001	2.66	remanei
III	8590001	27.1	remanei
III	8600001	10.9725	remanei
III	8610001	8.476	remanei
III	8620001	9.92	remanei
III	8630001	6.664166667	remanei
III	8640001	6.96875	remanei
III	8650001	16.945	remanei
III	8660001	16.845	remanei
III	8670001	16.54333333	remanei
III	8690001	17.51333333	remanei
III	8700001	12.79	remanei
III	8710001	12.49666667	remanei
III	8720001	16.57333333	remanei
III	8730001	9.965	remanei
III	8740001	9.148333333	remanei
III	8750001	13.8025	remanei
III	8760001	12.445	remanei
III	8770001	3.935	remanei
III	8780001	11.96454545	remanei
III	8790001	18.52142857	remanei
III	8800001	11.86	remanei
III	8820001	12.80444444	remanei
III	8830001	13.918	remanei
III	8840001	14.885	remanei
III	8850001	10.43	remanei
III	8880001	7.0625	remanei
III	8890001	4.8	remanei
III	8900001	12.952	remanei
III	8910001	23.5	remanei
III	8950001	9.43	remanei
III	8960001	7.606666667	remanei
III	8970001	11.154	remanei
III	8980001	8.83	remanei
III	8990001	22.12333333	remanei
III	9000001	5.32	remanei
III	9010001	16.194	remanei
III	9020001	29.39	remanei
III	9030001	8.92	remanei
III	9040001	14.55125	remanei
III	9050001	17.19	remanei
III	9060001	15.00142857	remanei
III	9070001	15.158	remanei
III	9080001	13.594	remanei
III	9090001	10.97	remanei
III	9120001	8.53	remanei
III	9130001	7.22	remanei
III	9140001	22.9725	remanei
III	9150001	19.62	remanei
III	9160001	14.2925	remanei
III	9170001	11.388125	remanei
III	9190001	11.42666667	remanei
III	9200001	11.77	remanei
III	9210001	29.04666667	remanei
III	9220001	8.52	remanei
III	9230001	7.59	remanei
III	9240001	17.092	remanei
III	9260001	13.66928571	remanei
III	9270001	15.3375	remanei
III	9290001	23.96	remanei
III	9300001	4.441428571	remanei
III	9310001	6.99	remanei
III	9320001	16.36	remanei
III	9330001	20.20333333	remanei
III	9350001	17.21666667	remanei
III	9360001	11.363	remanei
III	9370001	25.43	remanei
III	9380001	5.97	remanei
III	9390001	9.53	remanei
III	9400001	17.08818182	remanei
III	9410001	17.645	remanei
III	9420001	10.14	remanei
III	9430001	9.491875	remanei
III	9440001	5.4675	remanei
III	9450001	7.16	remanei
III	9460001	8.805	remanei
III	9480001	7.72	remanei
III	9490001	10.08384615	remanei
III	9500001	14.35166667	remanei
III	9520001	12.51	remanei
III	9530001	17.15	remanei
III	9540001	9.096	remanei
III	9560001	13.86	remanei
III	9570001	10.84333333	remanei
III	9590001	38.04	remanei
III	9600001	13.12	remanei
III	9610001	10.265	remanei
III	9630001	5.941666667	remanei
III	9660001	12.545	remanei
III	9680001	8.61	remanei
III	9690001	10.95666667	remanei
III	9700001	14.018	remanei
III	9720001	12.758	remanei
III	9730001	8.485	remanei
III	9740001	6.345	remanei
III	9770001	12.53	remanei
III	9780001	15.59666667	remanei
III	9790001	16.44	remanei
III	9800001	0.55	remanei
III	9820001	29.44	remanei
III	9830001	27.52	remanei
III	9840001	11.58	remanei
III	9850001	14.154	remanei
III	9860001	17.93	remanei
III	9870001	19.324	remanei
III	9880001	16.625	remanei
III	9900001	18.388	remanei
III	9910001	6.96	remanei
III	9920001	2.77	remanei
III	9930001	12.099375	remanei
III	9940001	15.36461538	remanei
III	9950001	14.69	remanei
III	9960001	5.71	remanei
III	9970001	17.91	remanei
III	9980001	3.673333333	remanei
III	9990001	17.04555556	remanei
III	10000001	7.35	remanei
III	10010001	17.11153846	remanei
III	10020001	12.72307692	remanei
III	10050001	12.39333333	remanei
III	10060001	8.035	remanei
III	10070001	11.95142857	remanei
III	10110001	7.489166667	remanei
III	10140001	18.81	remanei
III	10150001	8.525833333	remanei
III	10160001	9.0075	remanei
III	10170001	11.34636364	remanei
III	10180001	12.49416667	remanei
III	10200001	15.05	remanei
III	10210001	7.46	remanei
III	10220001	15.015	remanei
III	10230001	16.80285714	remanei
III	10240001	4.5	remanei
III	10250001	11.22	remanei
III	10260001	10.372	remanei
III	10270001	15.10777778	remanei
III	10280001	17.84	remanei
III	10310001	18.61652174	remanei
III	10320001	25.375	remanei
III	10330001	13.055	remanei
III	10340001	28.345	remanei
III	10360001	5.74	remanei
III	10380001	24.794	remanei
III	10400001	6.73	remanei
III	10410001	6.025	remanei
III	10440001	20.65333333	remanei
III	10450001	16.87	remanei
III	10460001	21.55	remanei
III	10480001	5.27	remanei
III	10490001	10.47428571	remanei
III	10500001	14.96	remanei
III	10520001	13.86	remanei
III	10530001	13.875	remanei
III	10550001	14.23111111	remanei
III	10560001	9.62	remanei
III	10570001	8.84	remanei
III	10580001	15.27	remanei
III	10590001	30.51	remanei
III	10610001	21.09666667	remanei
III	10630001	6.14	remanei
III	10640001	14.71	remanei
III	10670001	16.21555556	remanei
III	10680001	34.402	remanei
III	10690001	31.646	remanei
III	10700001	14.27333333	remanei
III	10710001	14.25	remanei
III	10720001	4.778333333	remanei
III	10730001	12.20333333	remanei
III	10740001	11.315	remanei
III	10750001	7.086666667	remanei
III	10760001	27.9	remanei
III	10770001	19.68166667	remanei
III	10780001	14.17	remanei
III	10790001	2.3	remanei
III	10800001	7.085	remanei
III	10810001	10.1	remanei
III	10830001	20.7	remanei
III	10840001	22.948	remanei
III	10880001	20.6	remanei
III	10900001	4	remanei
III	10910001	7.14	remanei
III	10920001	12.805	remanei
III	10930001	11.52384615	remanei
III	10940001	5.18	remanei
III	10950001	15.0625	remanei
III	10960001	4.165	remanei
III	10980001	9.035	remanei
III	10990001	14.56875	remanei
III	11000001	21.89666667	remanei
III	11010001	21.86	remanei
III	11020001	5.98	remanei
III	11050001	13.994	remanei
III	11080001	13.614	remanei
III	11090001	28.765	remanei
III	11100001	16.89833333	remanei
III	11120001	14.525	remanei
III	11130001	9.685	remanei
III	11140001	8.948333333	remanei
III	11150001	17.65727273	remanei
III	11160001	3	remanei
III	11170001	10.54833333	remanei
III	11180001	20.09428571	remanei
III	11190001	16.315	remanei
III	11200001	5.945	remanei
III	11210001	9.649	remanei
III	11220001	18.7075	remanei
III	11230001	19.86	remanei
III	11240001	14.79153846	remanei
III	11250001	16.645	remanei
III	11260001	16.78777778	remanei
III	11270001	12.4075	remanei
III	11280001	13.55866667	remanei
III	11290001	22.85666667	remanei
III	11300001	7.405	remanei
III	11310001	18.30727273	remanei
III	11320001	17.226	remanei
III	11330001	17.018	remanei
III	11340001	17.3664	remanei
III	11350001	11.45	remanei
III	11360001	23.23916667	remanei
III	11370001	13.509	remanei
III	11380001	16.5915	remanei
III	11390001	18.50909091	remanei
III	11400001	18.63	remanei
III	11410001	16.4	remanei
III	11420001	18.62333333	remanei
III	11430001	22.9508	remanei
III	11440001	26.61777778	remanei
III	11450001	16.25454545	remanei
III	11460001	13.73304348	remanei
III	11480001	16.01928571	remanei
III	11490001	16.385	remanei
III	11500001	12.5046875	remanei
III	11510001	12.41388889	remanei
III	11520001	18.2975	remanei
III	11530001	14.925	remanei
III	11540001	12.22375	remanei
III	11550001	11.05	remanei
III	11560001	12.5825	remanei
III	11570001	17.92608696	remanei
III	11580001	19.2228	remanei
III	11590001	24.88375	remanei
III	11600001	15.44	remanei
III	11610001	13.03666667	remanei
III	11620001	16.56777778	remanei
III	11630001	19.256	remanei
III	11640001	17.70875	remanei
III	11650001	16.10090909	remanei
III	11660001	18.54947368	remanei
III	11670001	16.82259259	remanei
III	11680001	22.47357143	remanei
III	11690001	19.09285714	remanei
III	11700001	12.91166667	remanei
III	11710001	13.92769231	remanei
III	11720001	11.918	remanei
III	11730001	11.16166667	remanei
III	11740001	11.65734694	remanei
III	11750001	14.45222222	remanei
III	11760001	16.28416667	remanei
III	11770001	25.49	remanei
III	11780001	17.02857143	remanei
III	11790001	18.86777778	remanei
III	11800001	18.78142857	remanei
III	11810001	13.245	remanei
III	11820001	3.477142857	remanei
III	11830001	17.16814815	remanei
III	11840001	11.05	remanei
III	11850001	12.78117647	remanei
III	11860001	21.32125	remanei
III	11870001	20.04857143	remanei
III	11880001	13.70333333	remanei
III	11890001	9.529615385	remanei
III	11900001	17.7	remanei
III	11910001	20.644	remanei
III	11920001	22.06617647	remanei
III	11930001	15.91605263	remanei
III	11940001	21.79454545	remanei
III	11950001	15.88058824	remanei
III	11960001	18.23785714	remanei
III	11970001	14.78857143	remanei
III	11980001	14.27555556	remanei
III	11990001	15.326	remanei
III	12000001	15.37333333	remanei
III	12010001	9.143333333	remanei
III	12020001	12.251	remanei
III	12030001	14.69655172	remanei
III	12040001	21.364	remanei
III	12050001	17.63875	remanei
III	12060001	19.2	remanei
III	12070001	15.52206897	remanei
III	12080001	18.62	remanei
III	12090001	17.05615385	remanei
III	12100001	20.336	remanei
III	12110001	15.10291667	remanei
III	12120001	11.6825	remanei
III	12140001	18.35	remanei
III	12150001	16.50833333	remanei
III	12160001	26.22631579	remanei
III	12170001	20.72454545	remanei
III	12180001	18.82966667	remanei
III	12190001	20.1352381	remanei
III	12200001	11.80076923	remanei
III	12210001	16.54833333	remanei
III	12220001	20.1337931	remanei
III	12230001	16.77	remanei
III	12240001	16.27545455	remanei
III	12250001	12.78	remanei
III	12260001	15.894	remanei
III	12270001	13.15357143	remanei
III	12280001	16.73	remanei
III	12290001	21.33785714	remanei
III	12300001	17.274	remanei
III	12310001	15.01	remanei
III	12320001	16.48888889	remanei
III	12330001	18.65454545	remanei
III	12340001	11.25666667	remanei
III	12350001	13.8475	remanei
III	12360001	16.64909091	remanei
III	12370001	9.735	remanei
III	12380001	15.49846154	remanei
III	12390001	15.45625	remanei
III	12400001	16.682	remanei
III	12410001	14.27551724	remanei
III	12420001	11.06578947	remanei
III	12430001	15.802	remanei
III	12440001	14.27017544	remanei
III	12450001	18.34363636	remanei
III	12460001	18.77125	remanei
III	12470001	17.58818182	remanei
III	12480001	17.07333333	remanei
III	12490001	19.14	remanei
III	12500001	16.7747619	remanei
III	12510001	15.225	remanei
III	12520001	18.89	remanei
III	12530001	20.67285714	remanei
III	12540001	15.40085714	remanei
III	12550001	16.7916129	remanei
III	12560001	13.998125	remanei
III	12570001	3.935	remanei
III	12580001	13.47857143	remanei
III	12590001	19.48584906	remanei
III	12600001	17.91412698	remanei
III	12610001	19.12595238	remanei
III	12620001	13.49827586	remanei
III	12630001	13.40769231	remanei
III	12640001	16.51666667	remanei
III	12650001	12.79142857	remanei
III	12660001	17.17518519	remanei
III	12670001	19.39232143	remanei
III	12680001	23.84520833	remanei
III	12690001	15.35057143	remanei
III	12700001	12.57277778	remanei
III	12710001	17.3431746	remanei
III	12720001	20.29340909	remanei
III	12730001	17.4705	remanei
III	12740001	13.63888889	remanei
III	12750001	14.5275	remanei
III	12760001	14.82777778	remanei
III	12770001	21.75204545	remanei
III	12780001	19.63764706	remanei
III	12790001	18.92651163	remanei
III	12800001	16.8016129	remanei
III	12810001	14.7876	remanei
III	12820001	15.24826923	remanei
III	12830001	17.0935	remanei
III	12840001	6.6625	remanei
III	12850001	12.2776	remanei
III	12860001	11.83	remanei
III	12870001	21.19021739	remanei
III	12880001	22.56121622	remanei
III	12890001	17.434375	remanei
III	12900001	20.10963636	remanei
III	12910001	13.93111111	remanei
III	12920001	22.20333333	remanei
III	12930001	18.97714286	remanei
III	12940001	16.93956522	remanei
III	12950001	12.58888889	remanei
III	12960001	12.89382353	remanei
III	12970001	19.50111111	remanei
III	12980001	23.07125	remanei
III	12990001	18.54027778	remanei
III	13000001	16.7255102	remanei
III	13010001	17.00191176	remanei
III	13020001	16.91174603	remanei
III	13030001	17.14970588	remanei
III	13040001	12.59323529	remanei
III	13050001	16.39882353	remanei
III	13060001	16.41076923	remanei
III	13070001	15.13357143	remanei
III	13080001	12.29285714	remanei
III	13090001	18.26809524	remanei
III	13100001	19.37489796	remanei
III	13110001	21.65137931	remanei
III	13130001	18.03365385	remanei
III	13140001	17.277	remanei
III	13150001	14.635	remanei
III	13160001	18.4	remanei
III	13170001	16.4	remanei
III	13180001	15.90837838	remanei
III	13190001	20.48666667	remanei
III	13200001	12.405	remanei
III	13210001	16.625	remanei
III	13220001	16.61730769	remanei
III	13230001	11.63666667	remanei
III	13240001	12.4183871	remanei
III	13250001	20.094	remanei
III	13260001	19.58128205	remanei
III	13270001	16.75451613	remanei
III	13280001	18.1894	remanei
III	13290001	14.49257576	remanei
